w	s1	s2	dist
6	PCa57054	PCa53687	0.20242906534545638
6	PCa53687	PCa57294	0.18947790289828234
6	PCa57294	PCa53687	0.18947790289828234
6	PCa53687	PCa58215	0.19669502504933545
6	PCa58215	PCa53687	0.19669502504933545
6	PCa56413	PCa57054	0.18858898491131879
6	PCa57054	PCa56413	0.18858898491131879
6	PCa56413	PCa57294	0.21291669109879385
6	PCa57294	PCa56413	0.21291669109879385
6	PCa56413	PCa58215	0.18957948845164355
6	PCa58215	PCa56413	0.18957948845164355
6	PCa57054	PCa57294	0.19153053699365863
6	PCa57294	PCa57054	0.19153053699365863
6	PCa57054	PCa58215	0.17361737339133082
6	PCa58215	PCa57054	0.17361737339133082
6	PCa57294	PCa58215	0.18660186262060105
6	PCa58215	PCa57294	0.18660186262060105
7	PCa13266	PCa13848	0.19090548596661328
7	PCa13848	PCa13266	0.19090548596661328
7	PCa13266	PCa14121	0.189903678171239
7	PCa14121	PCa13266	0.189903678171239
7	PCa13266	PCa19121	0.19171828785707404
7	PCa19121	PCa13266	0.19171828785707404
7	PCa13266	PCa3023	0.1881460945674383
7	PCa3023	PCa13266	0.1881460945674383
7	PCa13266	PCa33173	0.14283295359489642
7	PCa33173	PCa13266	0.14283295359489642
7	PCa13266	PCa40507	0.18840606083488323
7	PCa40507	PCa13266	0.18840606083488323
7	PCa13266	PCa51852	0.17415394610156987
7	PCa51852	PCa13266	0.17415394610156987
7	PCa13266	PCa53687	0.19769788435522992
7	PCa53687	PCa13266	0.19769788435522992
7	PCa13266	PCa56413	0.1952951179252217
7	PCa56413	PCa13266	0.1952951179252217
7	PCa13266	PCa57054	0.1760544963893502
7	PCa57054	PCa13266	0.1760544963893502
7	PCa13266	PCa57294	0.18572805500339737
7	PCa57294	PCa13266	0.18572805500339737
7	PCa13266	PCa58215	0.17690427812459647
7	PCa58215	PCa13266	0.17690427812459647
7	PCa13848	PCa14121	0.19933587544433937
7	PCa14121	PCa13848	0.19933587544433937
7	PCa13848	PCa19121	0.1757655508423954
7	PCa19121	PCa13848	0.1757655508423954
7	PCa13848	PCa3023	0.1676164727352466
7	PCa3023	PCa13848	0.1676164727352466
7	PCa13848	PCa33173	0.1661707379472042
7	PCa33173	PCa13848	0.1661707379472042
7	PCa13848	PCa40507	0.1939445724515119
7	PCa40507	PCa13848	0.1939445724515119
7	PCa13848	PCa51852	0.18129306237464504
7	PCa51852	PCa13848	0.18129306237464504
7	PCa13848	PCa53687	0.21053187611869117
7	PCa53687	PCa13848	0.21053187611869117
7	PCa13848	PCa56413	0.1872026874673448
7	PCa56413	PCa13848	0.1872026874673448
7	PCa13848	PCa57054	0.1641425351800065
7	PCa57054	PCa13848	0.1641425351800065
7	PCa13848	PCa57294	0.19851615972433978
7	PCa57294	PCa13848	0.19851615972433978
7	PCa13848	PCa58215	0.1732296512967339
7	PCa58215	PCa13848	0.1732296512967339
7	PCa14121	PCa19121	0.19298090341361798
7	PCa19121	PCa14121	0.19298090341361798
7	PCa14121	PCa3023	0.18458788750407626
7	PCa3023	PCa14121	0.18458788750407626
7	PCa14121	PCa33173	0.1726442014258689
7	PCa33173	PCa14121	0.1726442014258689
7	PCa14121	PCa40507	0.19256079882189228
7	PCa40507	PCa14121	0.19256079882189228
7	PCa14121	PCa51852	0.18325964798301758
7	PCa51852	PCa14121	0.18325964798301758
7	PCa14121	PCa53687	0.19228714699082697
7	PCa53687	PCa14121	0.19228714699082697
7	PCa14121	PCa56413	0.18586346914697588
7	PCa56413	PCa14121	0.18586346914697588
7	PCa14121	PCa57054	0.18137089216203162
7	PCa57054	PCa14121	0.18137089216203162
7	PCa14121	PCa57294	0.1827421748650906
7	PCa57294	PCa14121	0.1827421748650906
7	PCa14121	PCa58215	0.17338873014352735
7	PCa58215	PCa14121	0.17338873014352735
7	PCa19121	PCa3023	0.1703041286773827
7	PCa3023	PCa19121	0.1703041286773827
7	PCa19121	PCa33173	0.17081773269819564
7	PCa33173	PCa19121	0.17081773269819564
7	PCa19121	PCa40507	0.1916183161166151
7	PCa40507	PCa19121	0.1916183161166151
7	PCa19121	PCa51852	0.18053920546454394
7	PCa51852	PCa19121	0.18053920546454394
7	PCa19121	PCa53687	0.19439480039664472
7	PCa53687	PCa19121	0.19439480039664472
7	PCa19121	PCa56413	0.1883580811158124
7	PCa56413	PCa19121	0.1883580811158124
7	PCa19121	PCa57054	0.16762845834280177
7	PCa57054	PCa19121	0.16762845834280177
7	PCa19121	PCa57294	0.18463081783475582
7	PCa57294	PCa19121	0.18463081783475582
7	PCa19121	PCa58215	0.17732713256617103
7	PCa58215	PCa19121	0.17732713256617103
7	PCa3023	PCa33173	0.15590321416606193
7	PCa33173	PCa3023	0.15590321416606193
7	PCa3023	PCa40507	0.18263185588442085
7	PCa40507	PCa3023	0.18263185588442085
7	PCa3023	PCa51852	0.18010391030307144
7	PCa51852	PCa3023	0.18010391030307144
7	PCa3023	PCa53687	0.20029622746869796
7	PCa53687	PCa3023	0.20029622746869796
7	PCa3023	PCa56413	0.16801558379963846
7	PCa56413	PCa3023	0.16801558379963846
7	PCa3023	PCa57054	0.15759213449295514
7	PCa57054	PCa3023	0.15759213449295514
7	PCa3023	PCa57294	0.19212234527418123
7	PCa57294	PCa3023	0.19212234527418123
7	PCa3023	PCa58215	0.1695853127625429
7	PCa58215	PCa3023	0.1695853127625429
7	PCa33173	PCa40507	0.17216585028951248
7	PCa40507	PCa33173	0.17216585028951248
7	PCa33173	PCa51852	0.1585958975699945
7	PCa51852	PCa33173	0.1585958975699945
7	PCa33173	PCa53687	0.19013453437690261
7	PCa53687	PCa33173	0.19013453437690261
7	PCa33173	PCa56413	0.17246494347404576
7	PCa56413	PCa33173	0.17246494347404576
7	PCa33173	PCa57054	0.14930769938110447
7	PCa57054	PCa33173	0.14930769938110447
7	PCa33173	PCa57294	0.17517319636044107
7	PCa57294	PCa33173	0.17517319636044107
7	PCa33173	PCa58215	0.15208385470768881
7	PCa58215	PCa33173	0.15208385470768881
7	PCa40507	PCa51852	0.17992062707460366
7	PCa51852	PCa40507	0.17992062707460366
7	PCa40507	PCa53687	0.20242081695814454
7	PCa53687	PCa40507	0.20242081695814454
7	PCa40507	PCa56413	0.17939297148001065
7	PCa56413	PCa40507	0.17939297148001065
7	PCa40507	PCa57054	0.18094084226377416
7	PCa57054	PCa40507	0.18094084226377416
7	PCa40507	PCa57294	0.19886594658721576
7	PCa57294	PCa40507	0.19886594658721576
7	PCa40507	PCa58215	0.1841704063918593
7	PCa58215	PCa40507	0.1841704063918593
7	PCa51852	PCa53687	0.19828060447420962
7	PCa53687	PCa51852	0.19828060447420962
7	PCa51852	PCa56413	0.18856423986505705
7	PCa56413	PCa51852	0.18856423986505705
7	PCa51852	PCa57054	0.1650956679255728
7	PCa57054	PCa51852	0.1650956679255728
7	PCa51852	PCa57294	0.18369918286853903
7	PCa57294	PCa51852	0.18369918286853903
7	PCa51852	PCa58215	0.17431449708888244
7	PCa58215	PCa51852	0.17431449708888244
7	PCa53687	PCa56413	0.2051777141969709
7	PCa56413	PCa53687	0.2051777141969709
7	PCa53687	PCa57054	0.19199578260276903
7	PCa57054	PCa53687	0.19199578260276903
7	PCa53687	PCa57294	0.18063121053303266
7	PCa57294	PCa53687	0.18063121053303266
7	PCa53687	PCa58215	0.18283726186703853
7	PCa58215	PCa53687	0.18283726186703853
7	PCa56413	PCa57054	0.18053712273013064
7	PCa57054	PCa56413	0.18053712273013064
7	PCa56413	PCa57294	0.20052282169153587
7	PCa57294	PCa56413	0.20052282169153587
7	PCa56413	PCa58215	0.17916425163062602
7	PCa58215	PCa56413	0.17916425163062602
7	PCa57054	PCa57294	0.18410879221054233
7	PCa57294	PCa57054	0.18410879221054233
7	PCa57054	PCa58215	0.1661050295656846
7	PCa58215	PCa57054	0.1661050295656846
7	PCa57294	PCa58215	0.17232206235131478
7	PCa58215	PCa57294	0.17232206235131478
8	PCa13266	PCa13848	0.18140192346113332
8	PCa13848	PCa13266	0.18140192346113332
8	PCa13266	PCa14121	0.18292675421644602
8	PCa14121	PCa13266	0.18292675421644602
8	PCa13266	PCa19121	0.1887601543532076
8	PCa19121	PCa13266	0.1887601543532076
8	PCa13266	PCa3023	0.18316002710546883
8	PCa3023	PCa13266	0.18316002710546883
8	PCa13266	PCa33173	0.1335722304994105
8	PCa33173	PCa13266	0.1335722304994105
8	PCa13266	PCa40507	0.1837133106756024
8	PCa40507	PCa13266	0.1837133106756024
8	PCa13266	PCa51852	0.16995060413126467
8	PCa51852	PCa13266	0.16995060413126467
8	PCa13266	PCa53687	0.19767350862834956
8	PCa53687	PCa13266	0.19767350862834956
8	PCa13266	PCa56413	0.19535152351505833
8	PCa56413	PCa13266	0.19535152351505833
8	PCa13266	PCa57054	0.1718699425142956
8	PCa57054	PCa13266	0.1718699425142956
8	PCa13266	PCa57294	0.18180497506463086
8	PCa57294	PCa13266	0.18180497506463086
8	PCa13266	PCa58215	0.1694935218594205
8	PCa58215	PCa13266	0.1694935218594205
8	PCa13848	PCa14121	0.19283813735554975
8	PCa14121	PCa13848	0.19283813735554975
8	PCa13848	PCa19121	0.16178283371244842
8	PCa19121	PCa13848	0.16178283371244842
8	PCa13848	PCa3023	0.16090621630566324
8	PCa3023	PCa13848	0.16090621630566324
8	PCa13848	PCa33173	0.1601247545786011
8	PCa33173	PCa13848	0.1601247545786011
8	PCa13848	PCa40507	0.18584622321595098
8	PCa40507	PCa13848	0.18584622321595098
8	PCa13848	PCa51852	0.1725999905793825
8	PCa51852	PCa13848	0.1725999905793825
8	PCa13848	PCa53687	0.2041936387844135
8	PCa53687	PCa13848	0.2041936387844135
8	PCa13848	PCa56413	0.18056029814686805
8	PCa56413	PCa13848	0.18056029814686805
8	PCa13848	PCa57054	0.15832198684077228
8	PCa57054	PCa13848	0.15832198684077228
8	PCa13848	PCa57294	0.19489800974803118
8	PCa57294	PCa13848	0.19489800974803118
8	PCa13848	PCa58215	0.163794659648391
8	PCa58215	PCa13848	0.163794659648391
8	PCa14121	PCa19121	0.18899054913888935
8	PCa19121	PCa14121	0.18899054913888935
8	PCa14121	PCa3023	0.1793061428102234
8	PCa3023	PCa14121	0.1793061428102234
8	PCa14121	PCa33173	0.1640536851852939
8	PCa33173	PCa14121	0.1640536851852939
8	PCa14121	PCa40507	0.18475738726207683
8	PCa40507	PCa14121	0.18475738726207683
8	PCa14121	PCa51852	0.18191858397353905
8	PCa51852	PCa14121	0.18191858397353905
8	PCa14121	PCa53687	0.19080248084632234
8	PCa53687	PCa14121	0.19080248084632234
8	PCa14121	PCa56413	0.1824434014336848
8	PCa56413	PCa14121	0.1824434014336848
8	PCa14121	PCa57054	0.17755868281496986
8	PCa57054	PCa14121	0.17755868281496986
8	PCa14121	PCa57294	0.17864889943723333
8	PCa57294	PCa14121	0.17864889943723333
8	PCa14121	PCa58215	0.1696798122495647
8	PCa58215	PCa14121	0.1696798122495647
8	PCa19121	PCa3023	0.16358219212508698
8	PCa3023	PCa19121	0.16358219212508698
8	PCa19121	PCa33173	0.1655098937679832
8	PCa33173	PCa19121	0.1655098937679832
8	PCa19121	PCa40507	0.18415227180763727
8	PCa40507	PCa19121	0.18415227180763727
8	PCa19121	PCa51852	0.17243819811412053
8	PCa51852	PCa19121	0.17243819811412053
8	PCa19121	PCa53687	0.18974555761260217
8	PCa53687	PCa19121	0.18974555761260217
8	PCa19121	PCa56413	0.18140006776244735
8	PCa56413	PCa19121	0.18140006776244735
8	PCa19121	PCa57054	0.16077337084121898
8	PCa57054	PCa19121	0.16077337084121898
8	PCa19121	PCa57294	0.1780636166203306
8	PCa57294	PCa19121	0.1780636166203306
8	PCa19121	PCa58215	0.17400020804111943
8	PCa58215	PCa19121	0.17400020804111943
8	PCa3023	PCa33173	0.15327520656070837
8	PCa33173	PCa3023	0.15327520656070837
8	PCa3023	PCa40507	0.17758044885487856
8	PCa40507	PCa3023	0.17758044885487856
8	PCa3023	PCa51852	0.1727878044449572
8	PCa51852	PCa3023	0.1727878044449572
8	PCa3023	PCa53687	0.19668121019303506
8	PCa53687	PCa3023	0.19668121019303506
8	PCa3023	PCa56413	0.16424454014275336
8	PCa56413	PCa3023	0.16424454014275336
8	PCa3023	PCa57054	0.15676173120593645
8	PCa57054	PCa3023	0.15676173120593645
8	PCa3023	PCa57294	0.19092068735448384
8	PCa57294	PCa3023	0.19092068735448384
8	PCa3023	PCa58215	0.16528187648126097
8	PCa58215	PCa3023	0.16528187648126097
8	PCa33173	PCa40507	0.1611122183477644
8	PCa40507	PCa33173	0.1611122183477644
8	PCa33173	PCa51852	0.15411694066617013
8	PCa51852	PCa33173	0.15411694066617013
8	PCa33173	PCa53687	0.18277247186090073
8	PCa53687	PCa33173	0.18277247186090073
8	PCa33173	PCa56413	0.1701585641465508
8	PCa56413	PCa33173	0.1701585641465508
8	PCa33173	PCa57054	0.14876442025752795
8	PCa57054	PCa33173	0.14876442025752795
8	PCa33173	PCa57294	0.16750373919078035
8	PCa57294	PCa33173	0.16750373919078035
8	PCa33173	PCa58215	0.14769659027171883
8	PCa58215	PCa33173	0.14769659027171883
8	PCa40507	PCa51852	0.16975185026706202
8	PCa51852	PCa40507	0.16975185026706202
8	PCa40507	PCa53687	0.19587718579039443
8	PCa53687	PCa40507	0.19587718579039443
8	PCa40507	PCa56413	0.17258944198700468
8	PCa56413	PCa40507	0.17258944198700468
8	PCa40507	PCa57054	0.17077291325372213
8	PCa57054	PCa40507	0.17077291325372213
8	PCa40507	PCa57294	0.1922166967819829
8	PCa57294	PCa40507	0.1922166967819829
8	PCa40507	PCa58215	0.17630997100591672
8	PCa58215	PCa40507	0.17630997100591672
8	PCa51852	PCa53687	0.18979132617232417
8	PCa53687	PCa51852	0.18979132617232417
8	PCa51852	PCa56413	0.18277337176049588
8	PCa56413	PCa51852	0.18277337176049588
8	PCa51852	PCa57054	0.1589344045097773
8	PCa57054	PCa51852	0.1589344045097773
8	PCa51852	PCa57294	0.17243466608256458
8	PCa57294	PCa51852	0.17243466608256458
8	PCa51852	PCa58215	0.17016033974774286
8	PCa58215	PCa51852	0.17016033974774286
8	PCa53687	PCa56413	0.20070194090020838
8	PCa56413	PCa53687	0.20070194090020838
8	PCa53687	PCa57054	0.1888022303397118
8	PCa57054	PCa53687	0.1888022303397118
8	PCa53687	PCa57294	0.1803491979940855
8	PCa57294	PCa53687	0.1803491979940855
8	PCa53687	PCa58215	0.18006474820904592
8	PCa58215	PCa53687	0.18006474820904592
8	PCa56413	PCa57054	0.17975337461584534
8	PCa57054	PCa56413	0.17975337461584534
8	PCa56413	PCa57294	0.20011527939422616
8	PCa57294	PCa56413	0.20011527939422616
8	PCa56413	PCa58215	0.1726615578669673
8	PCa58215	PCa56413	0.1726615578669673
8	PCa57054	PCa57294	0.1777117853807299
8	PCa57294	PCa57054	0.1777117853807299
8	PCa57054	PCa58215	0.16031874805276694
8	PCa58215	PCa57054	0.16031874805276694
8	PCa57294	PCa58215	0.16923490580892767
8	PCa58215	PCa57294	0.16923490580892767
9	PCa13266	PCa13848	0.17998098533557083
9	PCa13848	PCa13266	0.17998098533557083
9	PCa13266	PCa14121	0.17779759761211358
9	PCa14121	PCa13266	0.17779759761211358
9	PCa13266	PCa19121	0.1878918745722171
9	PCa19121	PCa13266	0.1878918745722171
9	PCa13266	PCa3023	0.1833151503059184
9	PCa3023	PCa13266	0.1833151503059184
9	PCa13266	PCa33173	0.13181473580343775
9	PCa33173	PCa13266	0.13181473580343775
9	PCa13266	PCa40507	0.17573797461082927
9	PCa40507	PCa13266	0.17573797461082927
9	PCa13266	PCa51852	0.16600612345730975
9	PCa51852	PCa13266	0.16600612345730975
9	PCa13266	PCa53687	0.18786689470905416
9	PCa53687	PCa13266	0.18786689470905416
9	PCa13266	PCa56413	0.18802993573432097
9	PCa56413	PCa13266	0.18802993573432097
9	PCa13266	PCa57054	0.16517704130292868
9	PCa57054	PCa13266	0.16517704130292868
9	PCa13266	PCa57294	0.17496326047778804
9	PCa57294	PCa13266	0.17496326047778804
9	PCa13266	PCa58215	0.166003318233164
9	PCa58215	PCa13266	0.166003318233164
9	PCa13848	PCa14121	0.1913994317129077
9	PCa14121	PCa13848	0.1913994317129077
9	PCa13848	PCa19121	0.16384208314483606
9	PCa19121	PCa13848	0.16384208314483606
9	PCa13848	PCa3023	0.1585104514059323
9	PCa3023	PCa13848	0.1585104514059323
9	PCa13848	PCa33173	0.15648174980108762
9	PCa33173	PCa13848	0.15648174980108762
9	PCa13848	PCa40507	0.18158718764477466
9	PCa40507	PCa13848	0.18158718764477466
9	PCa13848	PCa51852	0.16773033944069055
9	PCa51852	PCa13848	0.16773033944069055
9	PCa13848	PCa53687	0.20095657490977528
9	PCa53687	PCa13848	0.20095657490977528
9	PCa13848	PCa56413	0.1800594586274972
9	PCa56413	PCa13848	0.1800594586274972
9	PCa13848	PCa57054	0.15016691764056625
9	PCa57054	PCa13848	0.15016691764056625
9	PCa13848	PCa57294	0.19090824148909075
9	PCa57294	PCa13848	0.19090824148909075
9	PCa13848	PCa58215	0.16182438337848637
9	PCa58215	PCa13848	0.16182438337848637
9	PCa14121	PCa19121	0.18277088647822765
9	PCa19121	PCa14121	0.18277088647822765
9	PCa14121	PCa3023	0.1788246418005626
9	PCa3023	PCa14121	0.1788246418005626
9	PCa14121	PCa33173	0.1618432189494947
9	PCa33173	PCa14121	0.1618432189494947
9	PCa14121	PCa40507	0.17709607409130287
9	PCa40507	PCa14121	0.17709607409130287
9	PCa14121	PCa51852	0.17343313310278766
9	PCa51852	PCa14121	0.17343313310278766
9	PCa14121	PCa53687	0.18488521419639037
9	PCa53687	PCa14121	0.18488521419639037
9	PCa14121	PCa56413	0.18084343175483888
9	PCa56413	PCa14121	0.18084343175483888
9	PCa14121	PCa57054	0.17256973693265384
9	PCa57054	PCa14121	0.17256973693265384
9	PCa14121	PCa57294	0.17473516090233188
9	PCa57294	PCa14121	0.17473516090233188
9	PCa14121	PCa58215	0.16511035740729904
9	PCa58215	PCa14121	0.16511035740729904
9	PCa19121	PCa3023	0.16167193153480947
9	PCa3023	PCa19121	0.16167193153480947
9	PCa19121	PCa33173	0.16308887504956185
9	PCa33173	PCa19121	0.16308887504956185
9	PCa19121	PCa40507	0.18287085834254146
9	PCa40507	PCa19121	0.18287085834254146
9	PCa19121	PCa51852	0.16397762776475341
9	PCa51852	PCa19121	0.16397762776475341
9	PCa19121	PCa53687	0.187746752522263
9	PCa53687	PCa19121	0.187746752522263
9	PCa19121	PCa56413	0.18360974346908662
9	PCa56413	PCa19121	0.18360974346908662
9	PCa19121	PCa57054	0.15645612250624294
9	PCa57054	PCa19121	0.15645612250624294
9	PCa19121	PCa57294	0.17918241751651384
9	PCa57294	PCa19121	0.17918241751651384
9	PCa19121	PCa58215	0.17141086006998177
9	PCa58215	PCa19121	0.17141086006998177
9	PCa3023	PCa33173	0.15432079188091652
9	PCa33173	PCa3023	0.15432079188091652
9	PCa3023	PCa40507	0.17059356968584646
9	PCa40507	PCa3023	0.17059356968584646
9	PCa3023	PCa51852	0.16799260843102173
9	PCa51852	PCa3023	0.16799260843102173
9	PCa3023	PCa53687	0.19195403023205673
9	PCa53687	PCa3023	0.19195403023205673
9	PCa3023	PCa56413	0.16294821223647152
9	PCa56413	PCa3023	0.16294821223647152
9	PCa3023	PCa57054	0.15133832565245353
9	PCa57054	PCa3023	0.15133832565245353
9	PCa3023	PCa57294	0.18351401778152046
9	PCa57294	PCa3023	0.18351401778152046
9	PCa3023	PCa58215	0.16312902646201238
9	PCa58215	PCa3023	0.16312902646201238
9	PCa33173	PCa40507	0.1561350242900241
9	PCa40507	PCa33173	0.1561350242900241
9	PCa33173	PCa51852	0.1480566382192564
9	PCa51852	PCa33173	0.1480566382192564
9	PCa33173	PCa53687	0.1771301963829403
9	PCa53687	PCa33173	0.1771301963829403
9	PCa33173	PCa56413	0.16699500008865595
9	PCa56413	PCa33173	0.16699500008865595
9	PCa33173	PCa57054	0.13985605049377733
9	PCa57054	PCa33173	0.13985605049377733
9	PCa33173	PCa57294	0.1667153768512131
9	PCa57294	PCa33173	0.1667153768512131
9	PCa33173	PCa58215	0.14362495891383206
9	PCa58215	PCa33173	0.14362495891383206
9	PCa40507	PCa51852	0.16186564333048464
9	PCa51852	PCa40507	0.16186564333048464
9	PCa40507	PCa53687	0.19061231010499452
9	PCa53687	PCa40507	0.19061231010499452
9	PCa40507	PCa56413	0.16833320874638932
9	PCa56413	PCa40507	0.16833320874638932
9	PCa40507	PCa57054	0.162575443056026
9	PCa57054	PCa40507	0.162575443056026
9	PCa40507	PCa57294	0.19025276391810916
9	PCa57294	PCa40507	0.19025276391810916
9	PCa40507	PCa58215	0.1700373666807783
9	PCa58215	PCa40507	0.1700373666807783
9	PCa51852	PCa53687	0.18378409452602332
9	PCa53687	PCa51852	0.18378409452602332
9	PCa51852	PCa56413	0.17988141222842824
9	PCa56413	PCa51852	0.17988141222842824
9	PCa51852	PCa57054	0.15419748664437308
9	PCa57054	PCa51852	0.15419748664437308
9	PCa51852	PCa57294	0.17106014570329237
9	PCa57294	PCa51852	0.17106014570329237
9	PCa51852	PCa58215	0.16144932989316815
9	PCa58215	PCa51852	0.16144932989316815
9	PCa53687	PCa56413	0.19756231829120519
9	PCa56413	PCa53687	0.19756231829120519
9	PCa53687	PCa57054	0.1820262173860092
9	PCa57054	PCa53687	0.1820262173860092
9	PCa53687	PCa57294	0.17154414020733275
9	PCa57294	PCa53687	0.17154414020733275
9	PCa53687	PCa58215	0.17682019221795658
9	PCa58215	PCa53687	0.17682019221795658
9	PCa56413	PCa57054	0.1761389195115711
9	PCa57054	PCa56413	0.1761389195115711
9	PCa56413	PCa57294	0.1956055686292324
9	PCa57294	PCa56413	0.1956055686292324
9	PCa56413	PCa58215	0.17546957717464365
9	PCa58215	PCa56413	0.17546957717464365
9	PCa57054	PCa57294	0.1751510681555299
9	PCa57294	PCa57054	0.1751510681555299
9	PCa57054	PCa58215	0.15198270202337946
9	PCa58215	PCa57054	0.15198270202337946
9	PCa57294	PCa58215	0.1655639931039295
9	PCa58215	PCa57294	0.1655639931039295
10	PCa13266	PCa13848	0.1835466647453019
10	PCa13848	PCa13266	0.1835466647453019
10	PCa13266	PCa14121	0.17185853792182937
10	PCa14121	PCa13266	0.17185853792182937
10	PCa13266	PCa19121	0.1876503265030061
10	PCa19121	PCa13266	0.1876503265030061
10	PCa13266	PCa3023	0.18113731570610725
10	PCa3023	PCa13266	0.18113731570610725
10	PCa13266	PCa33173	0.12354530373091696
10	PCa33173	PCa13266	0.12354530373091696
10	PCa13266	PCa40507	0.16673846746106807
10	PCa40507	PCa13266	0.16673846746106807
10	PCa13266	PCa51852	0.16354574986978787
10	PCa51852	PCa13266	0.16354574986978787
10	PCa13266	PCa53687	0.18609330902947233
10	PCa53687	PCa13266	0.18609330902947233
10	PCa13266	PCa56413	0.18454694034202887
10	PCa56413	PCa13266	0.18454694034202887
10	PCa13266	PCa57054	0.1593138529681429
10	PCa57054	PCa13266	0.1593138529681429
10	PCa13266	PCa57294	0.17439343701660656
10	PCa57294	PCa13266	0.17439343701660656
10	PCa13266	PCa58215	0.1602009206571941
10	PCa58215	PCa13266	0.1602009206571941
10	PCa13848	PCa14121	0.19106872072793452
10	PCa14121	PCa13848	0.19106872072793452
10	PCa13848	PCa19121	0.16294744039308492
10	PCa19121	PCa13848	0.16294744039308492
10	PCa13848	PCa3023	0.1591905646838693
10	PCa3023	PCa13848	0.1591905646838693
10	PCa13848	PCa33173	0.15845996338253165
10	PCa33173	PCa13848	0.15845996338253165
10	PCa13848	PCa40507	0.17995870069296938
10	PCa40507	PCa13848	0.17995870069296938
10	PCa13848	PCa51852	0.16504259539648633
10	PCa51852	PCa13848	0.16504259539648633
10	PCa13848	PCa53687	0.19903645151781593
10	PCa53687	PCa13848	0.19903645151781593
10	PCa13848	PCa56413	0.17980812036161326
10	PCa56413	PCa13848	0.17980812036161326
10	PCa13848	PCa57054	0.1544035734497918
10	PCa57054	PCa13848	0.1544035734497918
10	PCa13848	PCa57294	0.18929649812391075
10	PCa57294	PCa13848	0.18929649812391075
10	PCa13848	PCa58215	0.15891917230426342
10	PCa58215	PCa13848	0.15891917230426342
