event_ID	gene_id_1	gene_name_1	gene_id_2	gene_name_2	both_DGE	N_shared_enhancers
PCa56413_24	ENSG00000111405.9	ENDOU	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000111405.9	ENDOU	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000111405.9	ENDOU	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000123352.17	SPATS2	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000129315.11	CCNT1	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000134294.14	SLC38A2	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000139211.6	AMIGO2	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000139218.18	SCAF11	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000139549.4	DHH	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000139620.12	KANSL2	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000139636.15	LMBR1L	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000167553.15	TUBA1C	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000177981.11	ASB8	False	6
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000240399.1	AC004801.2	False	2
PCa56413_24	ENSG00000111424.12	VDR	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000129315.11	CCNT1	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000139549.4	DHH	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000139620.12	KANSL2	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000139636.15	LMBR1L	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000167553.15	TUBA1C	False	2
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000178401.16	DNAJC22	False	5
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000123352.17	SPATS2	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000134294.14	SLC38A2	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000139211.6	AMIGO2	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000139218.18	SCAF11	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000139549.4	DHH	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000139620.12	KANSL2	False	6
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000139636.15	LMBR1L	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000167528.12	ZNF641	False	4
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000167553.15	TUBA1C	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000177981.11	ASB8	False	3
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000240399.1	AC004801.2	False	4
PCa56413_24	ENSG00000129315.11	CCNT1	ENSG00000257987.6	TEX49	False	6
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000134297.6	PLEKHA8P1	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000139211.6	AMIGO2	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000139218.18	SCAF11	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000139620.12	KANSL2	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000177119.16	ANO6	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000189079.17	ARID2	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000134294.14	SLC38A2	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000134297.6	PLEKHA8P1	ENSG00000139211.6	AMIGO2	False	0
PCa56413_24	ENSG00000134297.6	PLEKHA8P1	ENSG00000139218.18	SCAF11	False	1
PCa56413_24	ENSG00000134297.6	PLEKHA8P1	ENSG00000177119.16	ANO6	False	0
PCa56413_24	ENSG00000134297.6	PLEKHA8P1	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000134297.6	PLEKHA8P1	ENSG00000184613.10	NELL2	False	0
PCa56413_24	ENSG00000134297.6	PLEKHA8P1	ENSG00000189079.17	ARID2	False	1
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000139218.18	SCAF11	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000139620.12	KANSL2	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000177119.16	ANO6	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000179715.13	PCED1B	False	7
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000189079.17	ARID2	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000139211.6	AMIGO2	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000139620.12	KANSL2	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000177119.16	ANO6	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000184613.10	NELL2	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000189079.17	ARID2	False	7
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000139218.18	SCAF11	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000139620.12	KANSL2	False	0
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000139636.15	LMBR1L	False	6
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000167553.15	TUBA1C	False	6
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000139549.4	DHH	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000139636.15	LMBR1L	False	0
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000167528.12	ZNF641	False	4
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000167553.15	TUBA1C	False	0
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000177981.11	ASB8	False	3
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000240399.1	AC004801.2	False	4
PCa56413_24	ENSG00000139620.12	KANSL2	ENSG00000257987.6	TEX49	False	6
PCa56413_24	ENSG00000139636.15	LMBR1L	ENSG00000167528.12	ZNF641	False	0
PCa56413_24	ENSG00000139636.15	LMBR1L	ENSG00000167553.15	TUBA1C	False	6
PCa56413_24	ENSG00000139636.15	LMBR1L	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000139636.15	LMBR1L	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000139636.15	LMBR1L	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000139636.15	LMBR1L	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000167528.12	ZNF641	ENSG00000167553.15	TUBA1C	False	0
PCa56413_24	ENSG00000167528.12	ZNF641	ENSG00000177981.11	ASB8	False	3
PCa56413_24	ENSG00000167528.12	ZNF641	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000167528.12	ZNF641	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000167528.12	ZNF641	ENSG00000240399.1	AC004801.2	False	4
PCa56413_24	ENSG00000167528.12	ZNF641	ENSG00000257987.6	TEX49	False	4
PCa56413_24	ENSG00000167553.15	TUBA1C	ENSG00000177981.11	ASB8	False	0
PCa56413_24	ENSG00000167553.15	TUBA1C	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000167553.15	TUBA1C	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000167553.15	TUBA1C	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000177119.16	ANO6	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000177119.16	ANO6	ENSG00000184613.10	NELL2	False	0
PCa56413_24	ENSG00000177119.16	ANO6	ENSG00000189079.17	ARID2	False	0
PCa56413_24	ENSG00000177981.11	ASB8	ENSG00000178401.16	DNAJC22	False	0
PCa56413_24	ENSG00000177981.11	ASB8	ENSG00000179715.13	PCED1B	False	0
PCa56413_24	ENSG00000177981.11	ASB8	ENSG00000240399.1	AC004801.2	False	5
PCa56413_24	ENSG00000177981.11	ASB8	ENSG00000257987.6	TEX49	False	3
PCa56413_24	ENSG00000178401.16	DNAJC22	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000178401.16	DNAJC22	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000179715.13	PCED1B	ENSG00000189079.17	ARID2	False	0
PCa56413_24	ENSG00000179715.13	PCED1B	ENSG00000240399.1	AC004801.2	False	0
PCa56413_24	ENSG00000179715.13	PCED1B	ENSG00000257987.6	TEX49	False	0
PCa56413_24	ENSG00000184613.10	NELL2	ENSG00000189079.17	ARID2	False	0
PCa56413_24	ENSG00000240399.1	AC004801.2	ENSG00000257987.6	TEX49	False	4
PCa56413_24	ENSG00000042088.14	TDP1	ENSG00000053254.15	FOXN3	False	0
PCa56413_24	ENSG00000042088.14	TDP1	ENSG00000100722.20	ZC3H14	False	0
PCa56413_24	ENSG00000042088.14	TDP1	ENSG00000140025.16	EFCAB11	False	1
PCa56413_24	ENSG00000042088.14	TDP1	ENSG00000165521.15	EML5	False	0
PCa56413_24	ENSG00000042088.14	TDP1	ENSG00000165533.18	TTC8	False	0
PCa56413_24	ENSG00000042088.14	TDP1	ENSG00000259151.2	CAP2P1	False	0
PCa56413_24	ENSG00000042317.17	AL049834.1	ENSG00000070778.13	PTPN21	False	2
PCa56413_24	ENSG00000042317.17	AL049834.1	ENSG00000100722.20	ZC3H14	False	2
PCa56413_24	ENSG00000042317.17	AL049834.1	ENSG00000165521.15	EML5	False	0
PCa56413_24	ENSG00000042317.17	AL049834.1	ENSG00000165533.18	TTC8	False	0
PCa56413_24	ENSG00000053254.15	FOXN3	ENSG00000100722.20	ZC3H14	False	0
PCa56413_24	ENSG00000053254.15	FOXN3	ENSG00000140025.16	EFCAB11	False	36
PCa56413_24	ENSG00000053254.15	FOXN3	ENSG00000165521.15	EML5	False	0
PCa56413_24	ENSG00000053254.15	FOXN3	ENSG00000165533.18	TTC8	False	0
PCa56413_24	ENSG00000053254.15	FOXN3	ENSG00000259151.2	CAP2P1	False	20
PCa56413_24	ENSG00000070778.13	PTPN21	ENSG00000100722.20	ZC3H14	False	10
PCa56413_24	ENSG00000070778.13	PTPN21	ENSG00000165521.15	EML5	False	0
PCa56413_24	ENSG00000070778.13	PTPN21	ENSG00000165533.18	TTC8	False	0
PCa56413_24	ENSG00000100722.20	ZC3H14	ENSG00000140025.16	EFCAB11	False	0
PCa56413_24	ENSG00000100722.20	ZC3H14	ENSG00000165521.15	EML5	False	0
PCa56413_24	ENSG00000100722.20	ZC3H14	ENSG00000165533.18	TTC8	False	0
PCa56413_24	ENSG00000100722.20	ZC3H14	ENSG00000259151.2	CAP2P1	False	0
PCa56413_24	ENSG00000140025.16	EFCAB11	ENSG00000165521.15	EML5	False	0
PCa56413_24	ENSG00000140025.16	EFCAB11	ENSG00000165533.18	TTC8	False	0
PCa56413_24	ENSG00000140025.16	EFCAB11	ENSG00000259151.2	CAP2P1	False	20
PCa56413_24	ENSG00000165521.15	EML5	ENSG00000165533.18	TTC8	False	2
PCa56413_24	ENSG00000165521.15	EML5	ENSG00000259151.2	CAP2P1	False	0
PCa56413_24	ENSG00000165533.18	TTC8	ENSG00000259151.2	CAP2P1	False	0
PCa56413_27	ENSG00000076685.18	NT5C2	ENSG00000156374.16	PCGF6	False	9
PCa56413_27	ENSG00000076685.18	NT5C2	ENSG00000235376.5	RPEL1	False	9
PCa56413_27	ENSG00000156374.16	PCGF6	ENSG00000235376.5	RPEL1	False	9
PCa56413_27	ENSG00000066629.17	EML1	ENSG00000100811.14	YY1	False	0
PCa56413_27	ENSG00000066629.17	EML1	ENSG00000196405.13	EVL	False	6
PCa56413_27	ENSG00000100811.14	YY1	ENSG00000196405.13	EVL	False	0
PCa56413_27	ENSG00000100811.14	YY1	ENSG00000078304.19	PPP2R5C	False	0
PCa56413_27	ENSG00000100811.14	YY1	ENSG00000080824.18	HSP90AA1	False	0
PCa56413_27	ENSG00000100811.14	YY1	ENSG00000140153.17	WDR20	False	0
PCa56413_27	ENSG00000100811.14	YY1	ENSG00000197102.12	DYNC1H1	False	0
PCa56413_27	ENSG00000078304.19	PPP2R5C	ENSG00000080824.18	HSP90AA1	False	10
PCa56413_27	ENSG00000078304.19	PPP2R5C	ENSG00000140153.17	WDR20	False	0
PCa56413_27	ENSG00000078304.19	PPP2R5C	ENSG00000197102.12	DYNC1H1	False	19
PCa56413_27	ENSG00000080824.18	HSP90AA1	ENSG00000140153.17	WDR20	False	0
PCa56413_27	ENSG00000080824.18	HSP90AA1	ENSG00000197102.12	DYNC1H1	False	11
PCa56413_27	ENSG00000140153.17	WDR20	ENSG00000197102.12	DYNC1H1	False	4
PCa56413_27	ENSG00000053770.12	AP5M1	ENSG00000070269.14	TMEM260	False	5
PCa56413_27	ENSG00000053770.12	AP5M1	ENSG00000070367.16	EXOC5	False	5
PCa56413_27	ENSG00000053770.12	AP5M1	ENSG00000100557.9	CCDC198	False	0
PCa56413_27	ENSG00000053770.12	AP5M1	ENSG00000139946.10	PELI2	False	0
PCa56413_27	ENSG00000070269.14	TMEM260	ENSG00000070367.16	EXOC5	False	5
PCa56413_27	ENSG00000070269.14	TMEM260	ENSG00000100557.9	CCDC198	False	0
PCa56413_27	ENSG00000070269.14	TMEM260	ENSG00000139946.10	PELI2	False	0
PCa56413_27	ENSG00000070367.16	EXOC5	ENSG00000100557.9	CCDC198	False	0
PCa56413_27	ENSG00000070367.16	EXOC5	ENSG00000139946.10	PELI2	False	0
PCa56413_27	ENSG00000117834.12	SLC5A9	ENSG00000132122.12	SPATA6	False	0
PCa56413_27	ENSG00000117834.12	SLC5A9	ENSG00000242267.6	SKINT1L	False	8
PCa56413_27	ENSG00000117834.12	SLC5A9	ENSG00000269113.4	TRABD2B	False	12
PCa56413_27	ENSG00000132122.12	SPATA6	ENSG00000242267.6	SKINT1L	False	2
PCa56413_27	ENSG00000132122.12	SPATA6	ENSG00000269113.4	TRABD2B	False	0
PCa56413_27	ENSG00000242267.6	SKINT1L	ENSG00000269113.4	TRABD2B	False	2
PCa56413_28	ENSG00000126214.21	KLC1	ENSG00000166165.13	CKB	False	4
PCa56413_28	ENSG00000126214.21	KLC1	ENSG00000166166.13	TRMT61A	False	8
PCa56413_28	ENSG00000126214.21	KLC1	ENSG00000166170.9	BAG5	False	12
PCa56413_28	ENSG00000126214.21	KLC1	ENSG00000256053.7	COA8	False	12
PCa56413_28	ENSG00000126214.21	KLC1	ENSG00000256500.5	AL139300.1	False	14
PCa56413_28	ENSG00000166165.13	CKB	ENSG00000166166.13	TRMT61A	False	13
PCa56413_28	ENSG00000166165.13	CKB	ENSG00000166170.9	BAG5	False	4
PCa56413_28	ENSG00000166165.13	CKB	ENSG00000256053.7	COA8	False	4
PCa56413_28	ENSG00000166165.13	CKB	ENSG00000256500.5	AL139300.1	False	4
PCa56413_28	ENSG00000166166.13	TRMT61A	ENSG00000166170.9	BAG5	False	8
PCa56413_28	ENSG00000166166.13	TRMT61A	ENSG00000256053.7	COA8	False	8
PCa56413_28	ENSG00000166166.13	TRMT61A	ENSG00000256500.5	AL139300.1	False	8
PCa56413_28	ENSG00000166170.9	BAG5	ENSG00000256053.7	COA8	False	12
PCa56413_28	ENSG00000166170.9	BAG5	ENSG00000256500.5	AL139300.1	False	12
PCa56413_28	ENSG00000256053.7	COA8	ENSG00000256500.5	AL139300.1	False	12
PCa56413_28	ENSG00000075826.17	SEC31B	ENSG00000095485.18	CWF19L1	False	0
PCa56413_28	ENSG00000075826.17	SEC31B	ENSG00000107593.17	PKD2L1	False	4
PCa56413_28	ENSG00000075826.17	SEC31B	ENSG00000166135.14	HIF1AN	False	2
PCa56413_28	ENSG00000075826.17	SEC31B	ENSG00000166136.16	NDUFB8	False	6
PCa56413_28	ENSG00000075826.17	SEC31B	ENSG00000213341.11	CHUK	False	0
PCa56413_28	ENSG00000075826.17	SEC31B	ENSG00000255339.6	AL133352.1	False	6
PCa56413_28	ENSG00000095485.18	CWF19L1	ENSG00000107593.17	PKD2L1	False	0
PCa56413_28	ENSG00000095485.18	CWF19L1	ENSG00000166135.14	HIF1AN	False	0
PCa56413_28	ENSG00000095485.18	CWF19L1	ENSG00000166136.16	NDUFB8	False	0
PCa56413_28	ENSG00000095485.18	CWF19L1	ENSG00000213341.11	CHUK	False	4
PCa56413_28	ENSG00000095485.18	CWF19L1	ENSG00000255339.6	AL133352.1	False	0
PCa56413_28	ENSG00000107593.17	PKD2L1	ENSG00000166135.14	HIF1AN	False	0
PCa56413_28	ENSG00000107593.17	PKD2L1	ENSG00000166136.16	NDUFB8	False	4
PCa56413_28	ENSG00000107593.17	PKD2L1	ENSG00000213341.11	CHUK	False	0
PCa56413_28	ENSG00000107593.17	PKD2L1	ENSG00000255339.6	AL133352.1	False	4
PCa56413_28	ENSG00000166135.14	HIF1AN	ENSG00000166136.16	NDUFB8	False	3
PCa56413_28	ENSG00000166135.14	HIF1AN	ENSG00000213341.11	CHUK	False	0
PCa56413_28	ENSG00000166135.14	HIF1AN	ENSG00000255339.6	AL133352.1	False	3
PCa56413_28	ENSG00000166136.16	NDUFB8	ENSG00000213341.11	CHUK	False	0
PCa56413_28	ENSG00000166136.16	NDUFB8	ENSG00000255339.6	AL133352.1	False	7
PCa56413_28	ENSG00000213341.11	CHUK	ENSG00000255339.6	AL133352.1	False	0
PCa56413_29	ENSG00000126214.21	KLC1	ENSG00000166165.13	CKB	False	4
PCa56413_29	ENSG00000126214.21	KLC1	ENSG00000166166.13	TRMT61A	False	8
PCa56413_29	ENSG00000126214.21	KLC1	ENSG00000166170.9	BAG5	False	12
PCa56413_29	ENSG00000126214.21	KLC1	ENSG00000256053.7	COA8	False	12
PCa56413_29	ENSG00000126214.21	KLC1	ENSG00000256500.5	AL139300.1	False	14
PCa56413_29	ENSG00000166165.13	CKB	ENSG00000166166.13	TRMT61A	False	13
PCa56413_29	ENSG00000166165.13	CKB	ENSG00000166170.9	BAG5	False	4
PCa56413_29	ENSG00000166165.13	CKB	ENSG00000256053.7	COA8	False	4
PCa56413_29	ENSG00000166165.13	CKB	ENSG00000256500.5	AL139300.1	False	4
PCa56413_29	ENSG00000166166.13	TRMT61A	ENSG00000166170.9	BAG5	False	8
PCa56413_29	ENSG00000166166.13	TRMT61A	ENSG00000256053.7	COA8	False	8
PCa56413_29	ENSG00000166166.13	TRMT61A	ENSG00000256500.5	AL139300.1	False	8
PCa56413_29	ENSG00000166170.9	BAG5	ENSG00000256053.7	COA8	False	12
PCa56413_29	ENSG00000166170.9	BAG5	ENSG00000256500.5	AL139300.1	False	12
PCa56413_29	ENSG00000256053.7	COA8	ENSG00000256500.5	AL139300.1	False	12
PCa56413_29	ENSG00000107882.11	SUFU	ENSG00000138107.13	ACTR1A	False	11
PCa56413_29	ENSG00000107882.11	SUFU	ENSG00000138175.9	ARL3	False	0
PCa56413_29	ENSG00000107882.11	SUFU	ENSG00000156398.13	SFXN2	False	0
PCa56413_29	ENSG00000107882.11	SUFU	ENSG00000166272.18	WBP1L	False	0
PCa56413_29	ENSG00000138107.13	ACTR1A	ENSG00000138175.9	ARL3	False	0
PCa56413_29	ENSG00000138107.13	ACTR1A	ENSG00000156398.13	SFXN2	False	0
PCa56413_29	ENSG00000138107.13	ACTR1A	ENSG00000166272.18	WBP1L	False	0
PCa56413_29	ENSG00000138175.9	ARL3	ENSG00000156398.13	SFXN2	False	13
PCa56413_29	ENSG00000138175.9	ARL3	ENSG00000166272.18	WBP1L	False	13
PCa56413_29	ENSG00000156398.13	SFXN2	ENSG00000166272.18	WBP1L	False	13
PCa56413_3	ENSG00000163807.6	KIAA1143	ENSG00000186446.12	ZNF501	False	1
PCa56413_3	ENSG00000017260.19	ATP2C1	ENSG00000034533.11	ASTE1	False	19
PCa56413_3	ENSG00000017260.19	ATP2C1	ENSG00000114670.14	NEK11	False	1
PCa56413_3	ENSG00000017260.19	ATP2C1	ENSG00000114686.9	MRPL3	False	1
PCa56413_3	ENSG00000017260.19	ATP2C1	ENSG00000196455.8	PIK3R4	False	18
PCa56413_3	ENSG00000017260.19	ATP2C1	ENSG00000206384.10	COL6A6	False	18
PCa56413_3	ENSG00000034533.11	ASTE1	ENSG00000114670.14	NEK11	False	1
PCa56413_3	ENSG00000034533.11	ASTE1	ENSG00000114686.9	MRPL3	False	1
PCa56413_3	ENSG00000034533.11	ASTE1	ENSG00000196455.8	PIK3R4	False	18
PCa56413_3	ENSG00000034533.11	ASTE1	ENSG00000206384.10	COL6A6	False	18
PCa56413_3	ENSG00000114670.14	NEK11	ENSG00000114686.9	MRPL3	False	3
PCa56413_3	ENSG00000114670.14	NEK11	ENSG00000196455.8	PIK3R4	False	0
PCa56413_3	ENSG00000114670.14	NEK11	ENSG00000206384.10	COL6A6	False	0
PCa56413_3	ENSG00000114686.9	MRPL3	ENSG00000196455.8	PIK3R4	False	0
PCa56413_3	ENSG00000114686.9	MRPL3	ENSG00000206384.10	COL6A6	False	0
PCa56413_3	ENSG00000196455.8	PIK3R4	ENSG00000206384.10	COL6A6	False	18
PCa56413_30	ENSG00000129562.11	DAD1	ENSG00000211829.9	TRDC	False	0
PCa56413_30	ENSG00000129562.11	DAD1	ENSG00000277734.8	TRAC	False	27
PCa56413_30	ENSG00000211829.9	TRDC	ENSG00000277734.8	TRAC	False	2
PCa56413_30	ENSG00000092148.13	HECTD1	ENSG00000100478.15	AP4S1	False	6
PCa56413_30	ENSG00000092148.13	HECTD1	ENSG00000196792.12	STRN3	False	6
PCa56413_30	ENSG00000092148.13	HECTD1	ENSG00000258640.3	RPL21P5	False	6
PCa56413_30	ENSG00000100478.15	AP4S1	ENSG00000196792.12	STRN3	False	6
PCa56413_30	ENSG00000100478.15	AP4S1	ENSG00000258640.3	RPL21P5	False	6
PCa56413_30	ENSG00000196792.12	STRN3	ENSG00000258640.3	RPL21P5	False	6
PCa56413_31	ENSG00000092148.13	HECTD1	ENSG00000100478.15	AP4S1	False	6
PCa56413_31	ENSG00000092148.13	HECTD1	ENSG00000196792.12	STRN3	False	6
PCa56413_31	ENSG00000092148.13	HECTD1	ENSG00000258640.3	RPL21P5	False	6
PCa56413_31	ENSG00000100478.15	AP4S1	ENSG00000196792.12	STRN3	False	6
PCa56413_31	ENSG00000100478.15	AP4S1	ENSG00000258640.3	RPL21P5	False	6
PCa56413_31	ENSG00000196792.12	STRN3	ENSG00000258640.3	RPL21P5	False	6
PCa56413_31	ENSG00000092051.17	JPH4	ENSG00000197616.12	MYH6	False	0
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000092098.17	RNF31	False	11
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000100884.9	CPNE6	False	4
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000100889.12	PCK2	False	10
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000100897.17	DCAF11	False	11
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000100908.14	EMC9	False	11
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000100911.16	PSME2	False	11
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000129535.12	NRL	False	10
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000186648.15	CARMIL3	False	3
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000213928.9	IRF9	False	11
PCa56413_32	ENSG00000092010.15	PSME1	ENSG00000259529.2	AL136295.5	False	11
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000100884.9	CPNE6	False	4
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000100889.12	PCK2	False	10
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000100897.17	DCAF11	False	11
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000100908.14	EMC9	False	11
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000100911.16	PSME2	False	11
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000129535.12	NRL	False	10
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000186648.15	CARMIL3	False	3
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000213928.9	IRF9	False	11
PCa56413_32	ENSG00000092098.17	RNF31	ENSG00000259529.2	AL136295.5	False	11
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000100889.12	PCK2	False	4
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000100897.17	DCAF11	False	4
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000100908.14	EMC9	False	4
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000100911.16	PSME2	False	4
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000129535.12	NRL	False	4
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000186648.15	CARMIL3	False	3
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000213928.9	IRF9	False	4
PCa56413_32	ENSG00000100884.9	CPNE6	ENSG00000259529.2	AL136295.5	False	4
PCa56413_32	ENSG00000100889.12	PCK2	ENSG00000100897.17	DCAF11	False	10
PCa56413_32	ENSG00000100889.12	PCK2	ENSG00000100908.14	EMC9	False	10
PCa56413_32	ENSG00000100889.12	PCK2	ENSG00000100911.16	PSME2	False	10
