SampleID	w	BPscore	window_step_abs_delta
4DNFIIV4M7TF	34	0.05608287959728426	0.0037096326894476006
4DNFIXVAKX9Q	34	0.05176340997090948	0.004472519438989284
PCa13266	35	0.059816091260454084	0.0023325743125988604
PCa13848	35	0.04974747053904835	0.002865095078045006
PCa14121	35	0.06459540692297527	0.00016112883601610006
PCa19121	35	0.05492127033091342	0.0033122317004592033
PCa3023	35	0.049235192295308136	0.0014330598857950835
PCa33173	35	0.05226543489684115	0.0019097399983359076
PCa40507	35	0.07132879245623418	0.004088244009104319
PCa51852	35	0.07519949703419315	0.010876258200196637
PCa53687	35	0.06485265788249232	0.009774333379556813
PCa56413	35	0.04789206068131048	0.0015241398098974207
PCa57294	35	0.05248590106548803	0.0016489565734820189
PCa58215	35	0.055442159124114425	0.0008187467368641621
Benign-Prostate-1595983	35	0.05327719190713698	0.0016216797227973437
Benign-Prostate-1648133	35	0.04966904610962599	0.005746303410174458
Benign-Prostate-1664855	35	0.048517826455880785	0.0008119187063435132
Benign-Prostate-3320942	35	0.047568565519447936	0.001117457933013495
Benign-Prostate-3330581	35	0.043688612482860455	0.0019386833080765192
SRR7702334	35	0.03327959371696068	0.004601205186242942
SRR7702335	35	0.035959286301108825	0.002080883873524196
SRR8446383	35	0.03314356473051322	0.0013995932910745232
SRR8446384	35	0.028114636596215343	0.00021990892205395532
SRR8446385	35	0.03475300225486026	0.0012375338822446721
SRR8446386	35	0.03705294796035529	0.005020581879906644
SRR8446387	35	0.038748552583989626	0.005317593656192013
4DNFI6HDY7WZ	35	0.046250325976957454	0.0033732267582391243
4DNFITH978XV	35	0.04637370641749326	0.0006999950190420476
4DNFIT64Q7A3	35	0.03837505857752864	0.003702885371508244
4DNFINSKEZND	35	0.04019410717863486	0.0063330166590127995
4DNFIIV4M7TF	35	0.055421693291422054	0.0006611863058622047
4DNFIXVAKX9Q	35	0.05011555082671397	0.0016478591441955112
PCa13266	36	0.05663325286528501	0.0031828383951690714
PCa13848	36	0.04972267243501867	2.479810402968019e-05
PCa14121	36	0.06420834000061355	0.00038706692236172013
PCa19121	36	0.05173821030546666	0.003183060025446764
PCa3023	36	0.051781382322652725	0.0025461900273445887
PCa33173	36	0.057426570190820224	0.0051611352939790744
PCa40507	36	0.06629480557272599	0.0050339868835081875
PCa51852	36	0.07533430376033694	0.0001348067261437852
PCa53687	36	0.0620524715085601	0.0028001863739322216
PCa56413	36	0.050783075973040034	0.002891015291729554
PCa57294	36	0.05085470091257079	0.0016312001529172407
PCa58215	36	0.05011622674403643	0.005325932380077995
Benign-Prostate-1595983	36	0.05293250005842284	0.00034469184871413483
Benign-Prostate-1648133	36	0.04946054532200917	0.00020850078761681934
Benign-Prostate-1664855	36	0.04341069361498074	0.005107132840900044
Benign-Prostate-3320942	36	0.04885127453206104	0.001282709012613105
Benign-Prostate-3330581	36	0.04544067179203388	0.0017520593091734232
SRR7702334	36	0.03418713663883868	0.0009075429218780018
SRR7702335	36	0.028464905485550265	0.00749438081555856
SRR8446383	36	0.02660738733685516	0.006536177393658058
SRR8446384	36	0.031212039834824228	0.0030974032386088847
SRR8446385	36	0.03095289754500162	0.0038001047098586427
SRR8446386	36	0.0324321517505107	0.0046207962098445896
SRR8446387	36	0.034268497616843765	0.004480054967145861
4DNFI6HDY7WZ	36	0.048037278740549985	0.0017869527635925309
4DNFITH978XV	36	0.04040512056236263	0.0059685858551306314
4DNFIT64Q7A3	36	0.03847136855249952	9.630997497087762e-05
4DNFINSKEZND	36	0.04549123717387881	0.005297129995243954
4DNFIIV4M7TF	36	0.05873926611867619	0.003317572827254138
4DNFIXVAKX9Q	36	0.048778015567898195	0.0013375352588157752
PCa13266	37	0.06601016197838572	0.009376909113100705
PCa13848	37	0.04483801413843118	0.004884658296587491
PCa14121	37	0.0636119044808967	0.0005964355197168592
PCa19121	37	0.05579745755206975	0.004059247246603094
PCa3023	37	0.05352753142278486	0.0017461491001321341
PCa33173	37	0.05266237591697415	0.004764194273846077
PCa40507	37	0.0643107796841714	0.0019840258885545914
PCa51852	37	0.07067858143928976	0.004655722321047176
PCa53687	37	0.06016543368059129	0.0018870378279688127
PCa56413	37	0.050656424266660706	0.0001266517063793285
PCa57294	37	0.05822330019253808	0.007368599279967289
PCa58215	37	0.04972472762422579	0.0003914991198106371
Benign-Prostate-1595983	37	0.04796845864370189	0.004964041414720954
Benign-Prostate-1648133	37	0.05647414951886056	0.007013604196851389
Benign-Prostate-1664855	37	0.043579593331301236	0.0001688997163204961
Benign-Prostate-3320942	37	0.05164847425927943	0.00279719972721839
Benign-Prostate-3330581	37	0.04321334791519667	0.0022273238768372103
SRR7702334	37	0.028547235977592508	0.005639900661246176
SRR7702335	37	0.03179392158412402	0.0033290160985737574
SRR8446383	37	0.03175784413704888	0.005150456800193718
SRR8446384	37	0.02833830122528042	0.0028737386095438085
SRR8446385	37	0.035352980004149354	0.004400082459147733
SRR8446386	37	0.0348950882070405	0.002462936456529799
SRR8446387	37	0.03553874240578113	0.0012702447889373636
4DNFI6HDY7WZ	37	0.046137663302676844	0.0018996154378731409
4DNFITH978XV	37	0.04161352296987745	0.0012084024075148178
4DNFIT64Q7A3	37	0.038160430012629074	0.0003109385398704437
4DNFINSKEZND	37	0.04110030744095142	0.004390929732927394
4DNFIIV4M7TF	37	0.05070946321026052	0.008029802908415672
4DNFIXVAKX9Q	37	0.04475841766527012	0.004019597902628076
PCa13266	38	0.06490736448821756	0.0011027974901681586
PCa13848	38	0.04793481311354701	0.003096798975115833
PCa14121	38	0.06578572308331117	0.0021738186024144734
PCa19121	38	0.05808415983672488	0.0022867022846551274
PCa3023	38	0.05214436592565773	0.0013831654971271298
PCa33173	38	0.04995649059629056	0.002705885320683589
PCa40507	38	0.06615521427075031	0.0018444345865789163
PCa51852	38	0.06759970325865332	0.0030788781806364435
PCa53687	38	0.05867002580566588	0.0014954078749254071
PCa56413	38	0.051649173407584556	0.00099274914092385
PCa57294	38	0.05323484402114046	0.0049884561713976205
PCa58215	38	0.04802368109203632	0.0017010465321894708
Benign-Prostate-1595983	38	0.05066626005519976	0.00269780141149787
Benign-Prostate-1648133	38	0.054793372769743526	0.0016807767491170342
Benign-Prostate-1664855	38	0.048205088266685056	0.00462549493538382
Benign-Prostate-3320942	38	0.04508344655362502	0.006565027705654411
Benign-Prostate-3330581	38	0.046201304326651836	0.0029879564114551685
SRR7702334	38	0.03080196638600834	0.0022547304084158323
SRR7702335	38	0.03275001877581452	0.0009560971916904998
SRR8446383	38	0.028570419086535515	0.003187425050513365
SRR8446384	38	0.029119696066273147	0.0007813948409927281
SRR8446385	38	0.03466517729077756	0.0006878027133717934
SRR8446386	38	0.03382270479989873	0.0010723834071417679
SRR8446387	38	0.03503266703419443	0.0005060753715867006
4DNFI6HDY7WZ	38	0.04212097778696233	0.004016685515714512
4DNFITH978XV	38	0.041190701288488486	0.0004228216813889629
4DNFIT64Q7A3	38	0.03970849969105463	0.001548069678425558
4DNFINSKEZND	38	0.041952669262710914	0.0008523618217594967
4DNFIIV4M7TF	38	0.050712781871949345	3.318661688823943e-06
4DNFIXVAKX9Q	38	0.04226286576450749	0.0024955519007626298
PCa13266	39	0.0557944204289909	0.009112944059226656
PCa13848	39	0.04460710536853745	0.00332770774500956
PCa14121	39	0.06358895255446105	0.002196770528850117
PCa19121	39	0.05675071606593938	0.0013334437707855015
PCa3023	39	0.050186022930548635	0.001958342995109094
PCa33173	39	0.04722339510736274	0.0027330954889278197
PCa40507	39	0.06278529225987295	0.003369922010877366
PCa51852	39	0.07357706168473283	0.005977358426079507
PCa53687	39	0.058627302909380265	4.272289628561715e-05
PCa56413	39	0.048115682302964174	0.0035334911046203815
PCa57294	39	0.04807732863972591	0.005157515381414554
PCa58215	39	0.053106401570137095	0.005082720478100773
Benign-Prostate-1595983	39	0.04997355798713043	0.0006927020680693313
Benign-Prostate-1648133	39	0.05060291028634624	0.0041904624833972864
Benign-Prostate-1664855	39	0.04817120858052705	3.387968615800596e-05
Benign-Prostate-3320942	39	0.052341513542707406	0.007258066989082386
Benign-Prostate-3330581	39	0.04198850805125597	0.004212796275395864
SRR7702334	39	0.028219727194047445	0.002582239191960895
SRR7702335	39	0.029453230506690464	0.0032967882691240583
SRR8446383	39	0.03376570090945846	0.005195281822922948
SRR8446384	39	0.024804716142389292	0.004314979923883855
SRR8446385	39	0.03681059287202596	0.0021454155812484013
SRR8446386	39	0.03872471664158902	0.004902011841690285
SRR8446387	39	0.038613857445431554	0.0035811904112371257
4DNFI6HDY7WZ	39	0.04374200655121741	0.0016210287642550794
4DNFITH978XV	39	0.043478868120701154	0.002288166832212668
4DNFIT64Q7A3	39	0.037967107430066066	0.0017413922609885654
4DNFINSKEZND	39	0.04079194928772896	0.0011607199749819538
4DNFIIV4M7TF	39	0.058350729566886396	0.0076379476949370514
4DNFIXVAKX9Q	39	0.04738753512632334	0.005124669361815853
PCa13266	40	0.06226900144670116	0.006474581017710257
PCa13848	40	0.0488793584792205	0.00427225311068305
PCa14121	40	0.06175450869993371	0.0018344438545273428
PCa19121	40	0.05359719992542833	0.0031535161405110493
PCa3023	40	0.05444645217917142	0.004260429248622785
PCa33173	40	0.04733308947314912	0.00010969436578638081
PCa40507	40	0.06698306687128117	0.004197774611408217
PCa51852	40	0.07015599021814346	0.003421071466589362
PCa53687	40	0.06278751293021838	0.0041602100208381135
PCa56413	40	0.05240737734674879	0.004291695043784613
PCa57294	40	0.051069105326810395	0.002991776687084488
PCa58215	40	0.050059126172498775	0.00304727539763832
Benign-Prostate-1595983	40	0.04932520468477847	0.0006483533023519603
Benign-Prostate-1648133	40	0.048633831382848554	0.0019690789034976855
Benign-Prostate-1664855	40	0.04975168487675836	0.0015804762962313076
Benign-Prostate-3320942	40	0.044882874506317616	0.00745863903638979
Benign-Prostate-3330581	40	0.04251577353967487	0.0005272654884188946
SRR7702334	40	0.03090230482960082	0.0026825776355533758
SRR7702335	40	0.03056587802091583	0.001112647514225365
SRR8446383	40	0.031616390540602786	0.0021493103688556767
SRR8446384	40	0.024989301039146837	0.00018458489675754475
SRR8446385	40	0.03248664677078354	0.004323946101242419
SRR8446386	40	0.03622005017683998	0.0025046664647490405
SRR8446387	40	0.037842050706365045	0.0007718067390665093
4DNFI6HDY7WZ	40	0.049156207734817665	0.0054142011836002535
4DNFITH978XV	40	0.0378125113948422	0.005666356725858954
4DNFIT64Q7A3	40	0.03653003196871914	0.0014370754613469289
4DNFINSKEZND	40	0.04229999171991926	0.0015080424321902985
4DNFIIV4M7TF	40	0.05711154579064422	0.0012391837762421726
4DNFIXVAKX9Q	40	0.04544034056685441	0.0019471945594689288
