gene_id	gene_name	detected_prom_enh_loop	n_enhancers
ENSG00000054148.18	PHPT1	True	15
ENSG00000054179.12	ENTPD2	False	34
ENSG00000054179.12	ENTPD2	True	24
ENSG00000054267.22	ARID4B	False	56
ENSG00000054267.22	ARID4B	True	4
ENSG00000054277.14	OPN3	False	9
ENSG00000054282.16	SDCCAG8	False	23
ENSG00000054282.16	SDCCAG8	True	11
ENSG00000054356.14	PTPRN	False	5
ENSG00000054356.14	PTPRN	True	13
ENSG00000054392.13	HHAT	False	8
ENSG00000054523.17	KIF1B	False	22
ENSG00000054598.9	FOXC1	False	8
ENSG00000054598.9	FOXC1	True	48
ENSG00000054611.14	TBC1D22A	False	95
ENSG00000054654.17	SYNE2	False	31
ENSG00000054654.17	SYNE2	True	5
ENSG00000054690.14	PLEKHH1	False	29
ENSG00000054793.14	ATP9A	False	40
ENSG00000054796.13	SPO11	False	5
ENSG00000054796.13	SPO11	True	7
ENSG00000054938.15	CHRDL2	False	13
ENSG00000054938.15	CHRDL2	True	5
ENSG00000054965.10	FAM168A	False	12
ENSG00000054967.13	RELT	False	52
ENSG00000054967.13	RELT	True	9
ENSG00000054983.17	GALC	False	10
ENSG00000055044.11	NOP58	False	31
ENSG00000055070.17	SZRD1	False	20
ENSG00000055070.17	SZRD1	True	25
ENSG00000055118.15	KCNH2	False	39
ENSG00000055118.15	KCNH2	True	17
ENSG00000055130.17	CUL1	False	4
ENSG00000055130.17	CUL1	True	5
ENSG00000055147.19	FAM114A2	False	22
ENSG00000055163.20	CYFIP2	False	5
ENSG00000055208.19	TAB2	False	53
ENSG00000055483.19	AC022966.1	False	35
ENSG00000055483.19	AC022966.1	True	11
ENSG00000055609.18	KMT2C	False	47
ENSG00000055609.18	KMT2C	True	9
ENSG00000055813.6	CCDC85A	True	1
ENSG00000056277.16	ZNF280C	False	12
ENSG00000056487.16	PHF21B	False	60
ENSG00000056586.16	RC3H2	False	10
ENSG00000056586.16	RC3H2	True	1
ENSG00000057019.16	DCBLD2	False	4
ENSG00000057252.13	SOAT1	False	19
ENSG00000057252.13	SOAT1	True	6
ENSG00000057294.14	PKP2	False	23
ENSG00000057608.17	GDI2	False	59
ENSG00000057657.17	PRDM1	False	15
ENSG00000057663.16	ATG5	False	6
ENSG00000057663.16	ATG5	True	11
ENSG00000057704.13	TMCC3	False	23
ENSG00000057935.13	MTA3	False	1
ENSG00000057935.13	MTA3	True	4
ENSG00000058063.16	ATP11B	False	5
ENSG00000058085.15	LAMC2	False	8
ENSG00000058091.17	CDK14	False	21
ENSG00000058091.17	CDK14	True	9
ENSG00000058262.10	SEC61A1	False	29
ENSG00000058272.19	PPP1R12A	False	10
ENSG00000058335.15	RASGRF1	False	16
ENSG00000058404.20	CAMK2B	False	46
ENSG00000058600.16	POLR3E	False	1
ENSG00000058600.16	POLR3E	True	12
ENSG00000058668.14	ATP2B4	False	56
ENSG00000058673.16	ZC3H11A	False	77
ENSG00000058729.11	RIOK2	False	4
ENSG00000058799.15	YIPF1	False	62
ENSG00000058866.15	DGKG	False	13
ENSG00000059377.17	TBXAS1	False	29
ENSG00000059377.17	TBXAS1	True	13
ENSG00000059378.13	PARP12	False	42
ENSG00000059573.9	ALDH18A1	False	22
ENSG00000059588.10	TARBP1	False	14
ENSG00000059588.10	TARBP1	True	88
ENSG00000059691.12	GATB	False	11
ENSG00000059728.11	MXD1	False	5
ENSG00000059728.11	MXD1	True	15
ENSG00000059758.8	CDK17	False	2
ENSG00000059758.8	CDK17	True	20
ENSG00000060138.13	YBX3	False	5
ENSG00000060237.17	WNK1	False	39
ENSG00000060237.17	WNK1	True	10
ENSG00000060339.14	CCAR1	False	7
ENSG00000060491.16	OGFR	False	47
ENSG00000060491.16	OGFR	True	28
ENSG00000060558.4	GNA15	False	76
ENSG00000060642.10	PIGV	False	1
ENSG00000060642.10	PIGV	True	10
ENSG00000060656.20	PTPRU	False	12
ENSG00000060656.20	PTPRU	True	13
ENSG00000060709.15	RIMBP2	False	12
ENSG00000060749.15	QSER1	False	13
ENSG00000060971.18	ACAA1	False	3
ENSG00000060971.18	ACAA1	True	5
ENSG00000061273.18	HDAC7	False	12
ENSG00000061273.18	HDAC7	True	9
ENSG00000061337.15	LZTS1	False	26
ENSG00000061676.15	NCKAP1	False	1
ENSG00000061794.13	MRPS35	False	17
ENSG00000061918.13	GUCY1B1	False	44
ENSG00000061936.9	SFSWAP	False	13
ENSG00000061938.19	TNK2	False	10
ENSG00000061987.16	MON2	False	15
ENSG00000062038.14	CDH3	False	41
ENSG00000062096.15	ARSF	False	7
ENSG00000062194.16	GPBP1	False	27
ENSG00000062282.15	DGAT2	False	28
ENSG00000062598.18	ELMO2	False	7
ENSG00000062598.18	ELMO2	True	3
ENSG00000062716.13	VMP1	False	16
ENSG00000062716.13	VMP1	True	9
ENSG00000062822.14	POLD1	False	8
ENSG00000062822.14	POLD1	True	9
ENSG00000063015.20	SEZ6	False	21
ENSG00000063046.17	EIF4B	False	61
ENSG00000063046.17	EIF4B	True	46
ENSG00000063169.10	BICRA	False	53
ENSG00000063241.8	ISOC2	False	11
ENSG00000063241.8	ISOC2	True	14
ENSG00000063515.2	GSC2	False	26
ENSG00000063515.2	GSC2	True	31
ENSG00000063601.17	MTMR1	False	1
ENSG00000063660.9	GPC1	False	55
ENSG00000063660.9	GPC1	True	9
ENSG00000063761.16	ADCK1	False	2
ENSG00000063978.16	RNF4	False	37
ENSG00000063978.16	RNF4	True	9
ENSG00000064012.22	CASP8	False	12
ENSG00000064012.22	CASP8	True	5
ENSG00000064042.18	LIMCH1	False	12
ENSG00000064042.18	LIMCH1	True	11
ENSG00000064102.15	INTS13	False	32
ENSG00000064102.15	INTS13	True	4
ENSG00000064195.7	DLX3	False	79
ENSG00000064195.7	DLX3	True	8
ENSG00000064199.6	SPA17	False	2
ENSG00000064199.6	SPA17	True	14
ENSG00000064201.15	TSPAN32	False	22
ENSG00000064201.15	TSPAN32	True	18
ENSG00000064218.5	DMRT3	False	16
ENSG00000064225.12	ST3GAL6	False	4
ENSG00000064270.12	ATP2C2	False	33
ENSG00000064309.14	CDON	False	4
ENSG00000064309.14	CDON	True	9
ENSG00000064313.12	TAF2	False	21
ENSG00000064393.16	HIPK2	False	29
ENSG00000064393.16	HIPK2	True	13
ENSG00000064607.17	SUGP2	False	61
ENSG00000064651.14	SLC12A2	False	7
ENSG00000064651.14	SLC12A2	True	31
ENSG00000064652.11	SNX24	False	6
ENSG00000064655.19	EYA2	False	50
ENSG00000064655.19	EYA2	True	9
ENSG00000064692.19	SNCAIP	False	6
ENSG00000064703.12	DDX20	False	12
ENSG00000064703.12	DDX20	True	8
ENSG00000064726.10	BTBD1	False	5
ENSG00000064763.11	FAR2	False	18
ENSG00000064787.13	BCAS1	False	51
ENSG00000064787.13	BCAS1	True	14
ENSG00000064835.11	POU1F1	False	7
ENSG00000064835.11	POU1F1	True	1
ENSG00000064886.14	CHI3L2	False	29
ENSG00000064932.16	SBNO2	False	14
ENSG00000064932.16	SBNO2	True	36
ENSG00000064933.17	PMS1	False	9
ENSG00000064933.17	PMS1	True	3
ENSG00000064989.13	CALCRL	False	6
ENSG00000064995.18	TAF11	False	5
ENSG00000064995.18	TAF11	True	3
ENSG00000064999.15	ANKS1A	False	5
ENSG00000064999.15	ANKS1A	True	3
ENSG00000065000.18	AP3D1	False	27
ENSG00000065029.15	ZNF76	False	17
ENSG00000065060.17	UHRF1BP1	False	8
ENSG00000065135.12	GNAI3	False	15
ENSG00000065135.12	GNAI3	True	10
ENSG00000065150.21	IPO5	False	24
ENSG00000065154.12	OAT	False	44
ENSG00000065268.10	WDR18	False	15
ENSG00000065268.10	WDR18	True	27
ENSG00000065308.5	TRAM2	False	13
ENSG00000065308.5	TRAM2	True	11
ENSG00000065320.9	NTN1	False	5
ENSG00000065320.9	NTN1	True	6
ENSG00000065325.13	GLP2R	False	6
ENSG00000065328.16	MCM10	False	25
ENSG00000065328.16	MCM10	True	4
ENSG00000065357.20	DGKA	False	12
ENSG00000065357.20	DGKA	True	20
ENSG00000065413.20	ANKRD44	False	10
ENSG00000065413.20	ANKRD44	True	10
ENSG00000065427.14	KARS1	False	29
ENSG00000065427.14	KARS1	True	9
ENSG00000065491.8	TBC1D22B	False	64
ENSG00000065548.18	ZC3H15	True	1
ENSG00000065559.15	MAP2K4	False	11
ENSG00000065559.15	MAP2K4	True	1
ENSG00000065600.12	PACC1	False	60
ENSG00000065615.14	CYB5R4	False	2
ENSG00000065675.15	PRKCQ	False	98
ENSG00000065802.12	ASB1	False	65
ENSG00000065809.13	FAM107B	False	41
ENSG00000065833.9	ME1	False	15
ENSG00000065882.16	TBC1D1	False	2
ENSG00000065883.16	CDK13	False	15
ENSG00000065911.12	MTHFD2	False	25
ENSG00000066027.12	PPP2R5A	False	51
ENSG00000066027.12	PPP2R5A	True	9
ENSG00000066032.18	CTNNA2	False	1
ENSG00000066084.13	DIP2B	False	10
ENSG00000066084.13	DIP2B	True	15
ENSG00000066117.15	SMARCD1	True	11
ENSG00000066185.13	ZMYND12	False	17
ENSG00000066185.13	ZMYND12	True	10
ENSG00000066248.15	NGEF	False	41
ENSG00000066322.15	ELOVL1	False	7
ENSG00000066322.15	ELOVL1	True	8
ENSG00000066336.11	SPI1	False	60
ENSG00000066382.16	MPPED2	True	5
ENSG00000066405.13	CLDN18	False	1
ENSG00000066427.24	ATXN3	False	2
ENSG00000066427.24	ATXN3	True	14
ENSG00000066455.13	GOLGA5	False	2
ENSG00000066455.13	GOLGA5	True	14
ENSG00000066468.22	FGFR2	False	11
ENSG00000066468.22	FGFR2	True	11
ENSG00000066557.6	LRRC40	False	1
ENSG00000066557.6	LRRC40	True	6
ENSG00000066583.12	ISOC1	False	2
ENSG00000066629.17	EML1	False	39
ENSG00000066629.17	EML1	True	3
ENSG00000066651.20	TRMT11	False	4
ENSG00000066651.20	TRMT11	True	11
ENSG00000066697.14	MSANTD3	False	10
ENSG00000066697.14	MSANTD3	True	4
ENSG00000066735.14	KIF26A	False	10
ENSG00000066735.14	KIF26A	True	16
ENSG00000066739.12	ATG2B	False	22
ENSG00000066827.16	ZFAT	False	11
ENSG00000066827.16	ZFAT	True	29
ENSG00000066855.16	MTFR1	False	14
ENSG00000066926.11	FECH	False	43
ENSG00000066926.11	FECH	True	12
ENSG00000066933.16	MYO9A	False	61
ENSG00000067066.17	SP100	False	24
ENSG00000067066.17	SP100	True	4
ENSG00000067082.15	KLF6	False	48
ENSG00000067082.15	KLF6	True	52
ENSG00000067113.17	PLPP1	False	34
ENSG00000067113.17	PLPP1	True	15
ENSG00000067141.17	NEO1	False	26
ENSG00000067167.8	TRAM1	False	19
ENSG00000067182.8	TNFRSF1A	False	31
ENSG00000067182.8	TNFRSF1A	True	18
ENSG00000067191.16	CACNB1	False	27
ENSG00000067208.14	EVI5	False	65
ENSG00000067221.14	STOML1	False	26
ENSG00000067248.10	DHX29	False	49
ENSG00000067365.15	METTL22	False	28
ENSG00000067533.6	RRP15	False	28
ENSG00000067560.12	RHOA	False	28
ENSG00000067560.12	RHOA	True	10
ENSG00000067596.12	DHX8	False	52
ENSG00000067596.12	DHX8	True	4
ENSG00000067606.17	PRKCZ	False	22
ENSG00000067606.17	PRKCZ	True	3
ENSG00000067704.10	IARS2	False	7
ENSG00000067715.14	SYT1	False	11
ENSG00000067798.16	NAV3	False	2
ENSG00000067836.12	ROGDI	False	30
ENSG00000067836.12	ROGDI	True	8
ENSG00000067842.17	ATP2B3	False	10
ENSG00000067900.8	ROCK1	False	2
ENSG00000067992.15	PDK3	False	7
ENSG00000068024.16	HDAC4	False	47
ENSG00000068024.16	HDAC4	True	17
ENSG00000068305.17	MEF2A	False	55
ENSG00000068366.20	ACSL4	False	5
ENSG00000068383.19	INPP5A	False	40
ENSG00000068438.15	FTSJ1	True	1
ENSG00000068489.12	PRR11	False	22
ENSG00000068489.12	PRR11	True	5
ENSG00000068615.18	REEP1	False	46
ENSG00000068650.18	ATP11A	False	21
ENSG00000068654.16	POLR1A	False	12
ENSG00000068654.16	POLR1A	True	34
ENSG00000068724.17	TTC7A	False	18
ENSG00000068724.17	TTC7A	True	38
ENSG00000068745.15	IP6K2	False	24
ENSG00000068781.21	STON1-GTF2A1L	False	30
ENSG00000068784.13	SRBD1	False	12
ENSG00000068796.17	KIF2A	False	18
ENSG00000068878.15	PSME4	False	35
ENSG00000068885.15	IFT80	False	12
ENSG00000068885.15	IFT80	True	2
ENSG00000068903.20	SIRT2	False	24
ENSG00000068903.20	SIRT2	True	22
ENSG00000069011.16	PITX1	False	32
ENSG00000069011.16	PITX1	True	4
ENSG00000069018.18	TRPC7	False	61
ENSG00000069020.18	MAST4	False	24
ENSG00000069020.18	MAST4	True	4
ENSG00000069122.19	ADGRF5	False	25
ENSG00000069188.17	SDK2	False	18
ENSG00000069188.17	SDK2	True	6
ENSG00000069206.15	ADAM7	False	9
ENSG00000069206.15	ADAM7	True	6
ENSG00000069248.12	NUP133	False	44
ENSG00000069329.18	VPS35	False	17
ENSG00000069424.15	KCNAB2	False	41
ENSG00000069667.16	RORA	False	28
ENSG00000069667.16	RORA	True	6
ENSG00000069702.11	TGFBR3	False	18
ENSG00000069702.11	TGFBR3	True	6
ENSG00000069812.11	HES2	False	9
ENSG00000069812.11	HES2	True	12
ENSG00000069849.11	ATP1B3	False	26
ENSG00000069849.11	ATP1B3	True	5
ENSG00000069869.16	NEDD4	False	11
ENSG00000069956.12	MAPK6	False	12
ENSG00000069956.12	MAPK6	True	1
ENSG00000069966.18	GNB5	False	13
ENSG00000069974.16	RAB27A	False	11
ENSG00000069998.12	HDHD5	False	28
ENSG00000069998.12	HDHD5	True	11
ENSG00000070010.19	UFD1	False	26
ENSG00000070010.19	UFD1	True	31
ENSG00000070019.5	GUCY2C	False	52
ENSG00000070019.5	GUCY2C	True	3
ENSG00000070081.17	NUCB2	False	8
ENSG00000070087.14	PFN2	False	57
ENSG00000070182.21	SPTB	False	36
ENSG00000070193.5	FGF10	False	1
ENSG00000070214.16	SLC44A1	False	11
ENSG00000070214.16	SLC44A1	True	5
ENSG00000070269.14	TMEM260	False	3
ENSG00000070269.14	TMEM260	True	2
ENSG00000070366.14	SMG6	False	25
ENSG00000070367.16	EXOC5	False	5
ENSG00000070371.16	CLTCL1	False	57
ENSG00000070413.20	DGCR2	False	49
ENSG00000070413.20	DGCR2	True	8
ENSG00000070495.14	JMJD6	False	128
ENSG00000070501.12	POLB	False	12
ENSG00000070501.12	POLB	True	21
ENSG00000070540.13	WIPI1	False	3
ENSG00000070540.13	WIPI1	True	34
ENSG00000070601.10	FRMPD1	False	29
ENSG00000070614.15	NDST1	False	10
ENSG00000070669.17	ASNS	False	24
ENSG00000070718.12	AP3M2	False	13
ENSG00000070718.12	AP3M2	True	20
ENSG00000070729.14	CNGB1	False	19
ENSG00000070748.18	CHAT	False	19
ENSG00000070748.18	CHAT	True	2
ENSG00000070756.16	PABPC1	False	3
ENSG00000070756.16	PABPC1	True	8
ENSG00000070759.17	TESK2	False	13
ENSG00000070759.17	TESK2	True	8
ENSG00000070778.13	PTPN21	False	2
ENSG00000070778.13	PTPN21	True	8
ENSG00000070785.17	EIF2B3	False	18
ENSG00000070808.16	CAMK2A	False	11
ENSG00000070831.17	CDC42	False	42
ENSG00000070882.13	OSBPL3	False	9
ENSG00000070882.13	OSBPL3	True	2
ENSG00000070886.12	EPHA8	False	37
ENSG00000070886.12	EPHA8	True	5
ENSG00000070915.9	SLC12A3	False	5
ENSG00000070915.9	SLC12A3	True	12
ENSG00000070950.10	RAD18	False	1
ENSG00000070950.10	RAD18	True	9
ENSG00000070985.13	TRPM5	False	11
ENSG00000070985.13	TRPM5	True	29
ENSG00000071051.14	NCK2	False	21
ENSG00000071051.14	NCK2	True	3
ENSG00000071054.16	MAP4K4	False	52
ENSG00000071073.13	MGAT4A	False	21
ENSG00000071082.11	RPL31	False	11
ENSG00000071082.11	RPL31	True	3
ENSG00000071189.21	SNX13	False	5
ENSG00000071203.9	MS4A12	False	53
ENSG00000071203.9	MS4A12	True	6
ENSG00000071205.12	ARHGAP10	False	3
ENSG00000071242.12	RPS6KA2	False	10
ENSG00000071243.16	ING3	False	7
ENSG00000071243.16	ING3	True	3
ENSG00000071462.11	BUD23	False	53
ENSG00000071537.14	SEL1L	False	10
ENSG00000071539.14	TRIP13	False	22
ENSG00000071575.11	TRIB2	False	1
ENSG00000071575.11	TRIB2	True	28
ENSG00000071677.1	PRLH	False	32
ENSG00000071677.1	PRLH	True	24
ENSG00000071794.16	HLTF	False	10
ENSG00000071794.16	HLTF	True	10
ENSG00000071909.18	MYO3B	False	8
ENSG00000071967.12	CYBRD1	False	63
ENSG00000071991.9	CDH19	False	2
ENSG00000072041.17	SLC6A15	False	3
ENSG00000072042.13	RDH11	False	13
ENSG00000072042.13	RDH11	True	16
ENSG00000072062.14	PRKACA	False	60
ENSG00000072062.14	PRKACA	True	22
ENSG00000072071.16	ADGRL1	False	74
ENSG00000072071.16	ADGRL1	True	7
ENSG00000072110.13	ACTN1	False	12
ENSG00000072163.19	LIMS2	False	13
ENSG00000072182.12	ASIC4	False	14
ENSG00000072201.14	LNX1	False	5
ENSG00000072201.14	LNX1	True	7
ENSG00000072274.13	TFRC	False	13
ENSG00000072274.13	TFRC	True	9
ENSG00000072364.13	AFF4	False	13
ENSG00000072415.9	MPP5	False	21
ENSG00000072422.17	RHOBTB1	False	78
ENSG00000072501.18	SMC1A	False	3
ENSG00000072518.20	MARK2	False	34
ENSG00000072518.20	MARK2	True	13
ENSG00000072609.17	CHFR	False	13
ENSG00000072657.9	TRHDE	False	1
ENSG00000072682.18	P4HA2	False	8
ENSG00000072736.19	NFATC3	False	28
ENSG00000072736.19	NFATC3	True	14
ENSG00000072786.13	STK10	False	16
ENSG00000072786.13	STK10	True	6
ENSG00000072803.17	FBXW11	False	22
ENSG00000072818.12	ACAP1	False	21
ENSG00000072818.12	ACAP1	True	14
ENSG00000072832.15	CRMP1	False	8
ENSG00000072840.13	EVC	False	8
ENSG00000072849.11	DERL2	False	55
ENSG00000072849.11	DERL2	True	4
ENSG00000072858.10	SIDT1	False	20
ENSG00000072864.15	NDE1	False	20
ENSG00000072952.18	MRVI1	False	18
ENSG00000072952.18	MRVI1	True	23
ENSG00000072954.7	TMEM38A	False	12
ENSG00000072958.8	AP1M1	False	48
ENSG00000073060.16	SCARB1	False	91
ENSG00000073067.14	CYP2W1	False	57
ENSG00000073169.14	SELENOO	False	93
ENSG00000073169.14	SELENOO	True	12
ENSG00000073282.13	TP63	False	10
ENSG00000073331.18	ALPK1	False	9
ENSG00000073417.15	PDE8A	False	14
ENSG00000073464.12	CLCN4	False	18
ENSG00000073536.18	NLE1	False	31
ENSG00000073536.18	NLE1	True	24
ENSG00000073584.20	SMARCE1	False	41
ENSG00000073598.6	FNDC8	False	31
ENSG00000073598.6	FNDC8	True	24
ENSG00000073670.14	ADAM11	False	47
ENSG00000073670.14	ADAM11	True	9
ENSG00000073711.11	PPP2R3A	False	13
ENSG00000073712.15	FERMT2	False	9
ENSG00000073712.15	FERMT2	True	5
ENSG00000073734.10	ABCB11	False	13
ENSG00000073737.16	DHRS9	False	13
ENSG00000073756.12	PTGS2	False	2
ENSG00000073756.12	PTGS2	True	4
ENSG00000073792.15	IGF2BP2	False	13
ENSG00000073803.14	MAP3K13	False	2
ENSG00000073849.15	ST6GAL1	False	15
ENSG00000073849.15	ST6GAL1	True	12
ENSG00000073910.22	FRY	False	3
ENSG00000073921.18	PICALM	False	43
ENSG00000074047.21	GLI2	False	64
ENSG00000074054.18	CLASP1	False	64
ENSG00000074071.14	MRPS34	False	43
ENSG00000074071.14	MRPS34	True	8
ENSG00000074181.9	NOTCH3	False	48
ENSG00000074201.9	CLNS1A	False	30
ENSG00000074211.14	PPP2R2C	True	7
ENSG00000074266.21	EED	False	43
ENSG00000074276.10	CDHR2	False	25
ENSG00000074319.13	TSG101	False	8
ENSG00000074319.13	TSG101	True	4
ENSG00000074356.17	NCBP3	False	41
ENSG00000074416.14	MGLL	False	29
ENSG00000074582.14	BCS1L	False	13
ENSG00000074582.14	BCS1L	True	12
ENSG00000074590.13	NUAK1	False	18
ENSG00000074590.13	NUAK1	True	17
ENSG00000074603.19	DPP8	False	15
ENSG00000074621.14	SLC24A1	False	12
ENSG00000074621.14	SLC24A1	True	3
ENSG00000074657.13	ZNF532	False	15
ENSG00000074657.13	ZNF532	True	21
ENSG00000074660.16	SCARF1	False	16
ENSG00000074660.16	SCARF1	True	14
ENSG00000074706.13	IPCEF1	False	27
ENSG00000074706.13	IPCEF1	True	4
ENSG00000074755.15	ZZEF1	False	41
ENSG00000074800.16	ENO1	False	106
ENSG00000074800.16	ENO1	True	12
ENSG00000074803.20	SLC12A1	False	3
ENSG00000074842.8	MYDGF	False	20
ENSG00000074964.17	ARHGEF10L	False	31
ENSG00000074966.11	TXK	False	9
ENSG00000075035.10	WSCD2	False	42
ENSG00000075043.18	KCNQ2	False	85
ENSG00000075073.15	TACR2	True	11
ENSG00000075089.9	ACTR6	False	4
ENSG00000075131.10	TIPIN	False	11
ENSG00000075131.10	TIPIN	True	4
ENSG00000075142.13	SRI	True	4
ENSG00000075151.20	EIF4G3	False	67
ENSG00000075151.20	EIF4G3	True	10
ENSG00000075188.9	NUP37	False	18
ENSG00000075218.19	GTSE1	False	134
ENSG00000075218.19	GTSE1	True	19
ENSG00000075223.14	SEMA3C	False	19
ENSG00000075223.14	SEMA3C	True	15
ENSG00000075234.17	TTC38	False	153
ENSG00000075239.14	ACAT1	False	7
ENSG00000075239.14	ACAT1	True	7
ENSG00000075240.17	GRAMD4	False	58
ENSG00000075240.17	GRAMD4	True	37
ENSG00000075275.16	CELSR1	False	76
ENSG00000075275.16	CELSR1	True	19
ENSG00000075290.8	WNT8B	False	10
ENSG00000075290.8	WNT8B	True	8
ENSG00000075292.19	ZNF638	False	24
ENSG00000075292.19	ZNF638	True	1
ENSG00000075303.13	SLC25A40	False	3
ENSG00000075340.23	ADD2	False	13
ENSG00000075340.23	ADD2	True	7
ENSG00000075391.16	RASAL2	False	6
ENSG00000075399.14	VPS9D1	False	27
ENSG00000075399.14	VPS9D1	True	4
ENSG00000075407.18	ZNF37A	False	2
ENSG00000075407.18	ZNF37A	True	2
ENSG00000075420.13	FNDC3B	False	39
ENSG00000075420.13	FNDC3B	True	9
ENSG00000075426.12	FOSL2	False	5
ENSG00000075426.12	FOSL2	True	45
ENSG00000075429.9	CACNG5	False	72
ENSG00000075461.6	CACNG4	False	72
ENSG00000075539.15	FRYL	False	3
ENSG00000075539.15	FRYL	True	3
ENSG00000075568.17	TMEM131	False	4
ENSG00000075624.16	ACTB	False	30
ENSG00000075624.16	ACTB	True	15
ENSG00000075643.6	MOCOS	False	26
ENSG00000075651.16	PLD1	False	48
ENSG00000075702.18	WDR62	False	23
ENSG00000075702.18	WDR62	True	3
ENSG00000075711.21	DLG1	False	19
ENSG00000075711.21	DLG1	True	3
ENSG00000075785.13	RAB7A	False	6
ENSG00000075826.17	SEC31B	False	14
ENSG00000075826.17	SEC31B	True	4
ENSG00000075856.12	SART3	False	24
ENSG00000075856.12	SART3	True	12
ENSG00000075891.21	PAX2	False	14
ENSG00000075891.21	PAX2	True	4
ENSG00000075914.13	EXOSC7	False	18
ENSG00000075945.13	KIFAP3	False	18
ENSG00000076067.13	RBMS2	False	68
ENSG00000076108.11	BAZ2A	False	61
ENSG00000076108.11	BAZ2A	True	7
ENSG00000076201.15	PTPN23	False	25
ENSG00000076242.15	MLH1	False	5
ENSG00000076248.10	UNG	False	11
ENSG00000076248.10	UNG	True	25
ENSG00000076258.10	FMO4	False	16
ENSG00000076258.10	FMO4	True	2
ENSG00000076321.11	KLHL20	False	9
ENSG00000076321.11	KLHL20	True	5
ENSG00000076356.7	PLXNA2	False	20
ENSG00000076356.7	PLXNA2	True	15
ENSG00000076513.17	ANKRD13A	False	23
ENSG00000076554.15	TPD52	False	12
ENSG00000076554.15	TPD52	True	50
ENSG00000076555.15	ACACB	False	32
ENSG00000076555.15	ACACB	True	4
ENSG00000076604.15	TRAF4	False	3
ENSG00000076604.15	TRAF4	True	25
ENSG00000076641.4	PAG1	False	62
ENSG00000076650.7	GPATCH1	False	27
ENSG00000076650.7	GPATCH1	True	10
ENSG00000076685.18	NT5C2	False	15
ENSG00000076716.9	GPC4	False	6
ENSG00000076864.19	RAP1GAP	False	42
ENSG00000076864.19	RAP1GAP	True	16
ENSG00000077044.10	DGKD	False	34
ENSG00000077063.11	CTTNBP2	False	3
ENSG00000077092.19	RARB	False	27
ENSG00000077097.15	TOP2B	False	22
ENSG00000077097.15	TOP2B	True	5
ENSG00000077147.16	TM9SF3	False	25
ENSG00000077152.11	UBE2T	False	35
ENSG00000077152.11	UBE2T	True	13
ENSG00000077157.22	PPP1R12B	False	35
ENSG00000077157.22	PPP1R12B	True	13
ENSG00000077232.18	DNAJC10	False	1
ENSG00000077235.18	GTF3C1	False	42
ENSG00000077238.14	IL4R	False	42
ENSG00000077327.16	SPAG6	False	22
ENSG00000077327.16	SPAG6	True	14
ENSG00000077380.15	DYNC1I2	False	15
ENSG00000077380.15	DYNC1I2	True	20
ENSG00000077420.16	APBB1IP	False	9
ENSG00000077454.16	LRCH4	False	19
ENSG00000077454.16	LRCH4	True	26
ENSG00000077458.13	FAM76B	False	12
ENSG00000077514.9	POLD3	False	18
ENSG00000077549.18	CAPZB	False	41
ENSG00000077549.18	CAPZB	True	28
ENSG00000077684.16	JADE1	False	1
ENSG00000077684.16	JADE1	True	22
ENSG00000077782.20	FGFR1	False	40
ENSG00000077800.13	FKBP6	False	51
ENSG00000077800.13	FKBP6	True	2
ENSG00000077942.19	FBLN1	False	67
ENSG00000077943.8	ITGA8	False	3
ENSG00000077943.8	ITGA8	True	8
ENSG00000078018.20	MAP2	False	12
ENSG00000078018.20	MAP2	True	2
ENSG00000078053.17	AMPH	False	42
ENSG00000078070.13	MCCC1	False	6
ENSG00000078070.13	MCCC1	True	5
ENSG00000078081.8	LAMP3	False	3
ENSG00000078081.8	LAMP3	True	8
ENSG00000078114.18	NEBL	False	36
ENSG00000078124.12	ACER3	False	30
ENSG00000078140.14	UBE2K	False	1
ENSG00000078140.14	UBE2K	True	3
ENSG00000078177.14	N4BP2	False	10
ENSG00000078269.15	SYNJ2	False	18
ENSG00000078269.15	SYNJ2	True	18
ENSG00000078295.17	ADCY2	False	7
ENSG00000078295.17	ADCY2	True	9
ENSG00000078304.19	PPP2R5C	False	26
ENSG00000078328.21	RBFOX1	False	37
ENSG00000078328.21	RBFOX1	True	1
ENSG00000078369.18	GNB1	False	22
ENSG00000078369.18	GNB1	True	2
ENSG00000078399.19	HOXA9	False	31
ENSG00000078399.19	HOXA9	True	66
ENSG00000078401.7	EDN1	False	20
ENSG00000078401.7	EDN1	True	21
ENSG00000078403.17	MLLT10	False	21
ENSG00000078403.17	MLLT10	True	15
ENSG00000078549.14	ADCYAP1R1	False	13
ENSG00000078668.14	VDAC3	False	14
ENSG00000078668.14	VDAC3	True	19
ENSG00000078674.17	PCM1	False	37
ENSG00000078674.17	PCM1	True	24
ENSG00000078687.17	TNRC6C	False	82
ENSG00000078687.17	TNRC6C	True	25
ENSG00000078699.21	CBFA2T2	False	38
ENSG00000078725.13	BRINP1	False	17
ENSG00000078725.13	BRINP1	True	5
ENSG00000078747.15	ITCH	False	21
ENSG00000078804.13	TP53INP2	False	27
ENSG00000078804.13	TP53INP2	True	15
ENSG00000078814.16	MYH7B	False	35
ENSG00000078902.16	TOLLIP	False	43
ENSG00000079101.16	CLUL1	False	9
ENSG00000079101.16	CLUL1	True	25
ENSG00000079102.16	RUNX1T1	True	7
