Cell_Line	Shift	z
22Rv1	610	15.0830734338928
22Rv1	620	14.9471114969752
22Rv1	630	14.8791305285164
22Rv1	640	14.9199191095917
22Rv1	650	14.8927267222082
22Rv1	660	14.9335153032835
22Rv1	670	14.8655343348246
22Rv1	680	14.6208028483729
22Rv1	690	14.2944941997707
22Rv1	700	14.2944941997707
22Rv1	710	14.1449360691613
22Rv1	720	13.9002045827096
22Rv1	730	13.818627420559
22Rv1	740	13.6282807088743
22Rv1	750	13.1796063170462
22Rv1	760	12.9892596053615
22Rv1	770	12.5677776009169
22Rv1	780	12.5677776009169
22Rv1	790	12.336642308157
22Rv1	800	11.8335831415618
22Rv1	810	11.6432364298771
22Rv1	820	11.5752554614183
22Rv1	830	11.2217544254325
22Rv1	840	11.3169277812748
22Rv1	850	11.3169277812748
22Rv1	860	11.0178115200561
22Rv1	870	10.5827333219197
22Rv1	880	10.5011561597691
22Rv1	890	10.1748475111668
22Rv1	900	9.93011602471513
22Rv1	910	9.37267208335289
22Rv1	920	9.0871520158259
22Rv1	930	8.88320911044947
22Rv1	940	8.624881430306
22Rv1	950	8.1626108447861
22Rv1	960	7.89068697095086
22Rv1	970	7.7003402592662
22Rv1	980	7.34683922328039
22Rv1	990	7.21087728636277
22Rv1	1000	7.00693438098635
22Rv1	1010	6.80299147560992
22Rv1	1020	6.32712469639826
22Rv1	1030	6.0280084351795
22Rv1	1040	5.82406552980307
22Rv1	1050	5.49775688120079
22Rv1	1060	5.60652643073489
22Rv1	1070	5.04908248937265
22Rv1	1080	4.42365757955161
22Rv1	1090	4.27409944894223
22Rv1	1100	4.02936796249052
22Rv1	1110	3.85261744449762
22Rv1	1120	3.64867453912119
22Rv1	1130	3.55350118327886
22Rv1	1140	3.26798111575186
22Rv1	1150	3.13201917883424
22Rv1	1160	2.91448007976605
22Rv1	1170	2.73772956177315
22Rv1	1180	2.35703613840382
22Rv1	1190	2.19388181410268
22Rv1	1200	1.98993890872625
22Rv1	1210	1.52766832320635
22Rv1	1220	1.25574444937112
22Rv1	1230	1.35091780521345
22Rv1	1240	1.39170638628874
22Rv1	1250	1.03820535030293
22Rv1	1260	0.929435800768836
22Rv1	1270	0.915839607077075
22Rv1	1280	0.820666251234742
22Rv1	1290	0.657511926933601
22Rv1	1300	0.535146183707745
22Rv1	1310	0.426376634173651
22Rv1	1320	0.0456832108043213
22Rv1	1330	0.00489462972903597
22Rv1	1340	-0.0358939513462493
22Rv1	1350	-0.158259694572105
22Rv1	1360	-0.443779762099102
22Rv1	1370	-0.525356924249673
22Rv1	1380	-0.7292998296261
22Rv1	1390	-0.974031316077811
22Rv1	1400	-1.3683209331389
22Rv1	1410	-1.40910951421419
22Rv1	1420	-1.74901435650823
